SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
22733,"b'Directo'","b'Soziedad Alkoholika'",0.0,204.7473,11,136.987,1,"b'Va Bien'",1999
22734,"b'Hecho en Cuba 2'","b'Omara Portuondo'",0.0,138.78812,11,125.57,1,"b'\xc3\x89chale Salsita'",0
22735,"b'In\xc3\xa9ditos'","b'Enanitos Verdes'",0.0,194.35057,9,105.574,4,"b'Mary Sue'",0
22736,"b'Seshiwns Radio'","b'MC Mabon'",0.0,150.54322,7,90.113,4,"b'Can Sopi Tri Y Bore'",0
22737,"b'Cannibal Impulses'","b'Capillary Action'",0.0,125.49179,10,160.157,7,"b'Eye'",0
22738,"b'Panpipes Of Ireland'","b'Inishkea'",0.0,212.27057,0,108.583,4,"b'Whiskey In The Jar'",0
22739,"b'Creature Shock Radio'","b'Puppetmastaz'",0.0,12.2771,0,161.461,1,"b'Skit: Station ID'",2005
22740,"b'Cyclothymique'","b'Jmpz'",0.0,256.10404,2,148.78,4,"b'Gondwana'",2001
22741,"b'West Of Sunset'","b'Frank Chacksfield And His Orchestra'",0.0,202.03057,5,126.933,4,"b'La Nina Callada'",0
22742,"b'Going Home'","b'Catherine Howe & Vo Fletcher'",0.0,242.62485,9,139.913,4,"b'White Winter Hymnal'",0
22743,"b'Too Rude'","b'Too Rude'",0.0,230.13832,6,96.032,4,"b'Not Today'",2000
22744,"b'Wild Frontier'","b'Gary Moore'",0.0,251.66322,9,160.347,4,"b'Friday On My Mind'",1987
22745,"b'The Folded Palm'","b'Frog Eyes'",0.0,147.56526,6,103.38,7,"b'Bells In The Crooked Port'",2004
22746,"b'Smoke! Smoke! Smoke!'","b'Tex Williams'",0.0,191.242,9,110.385,1,"b'Start Even'",0
22747,"b'Samurai Samba'","b'Yellowjackets'",0.0,313.46893,0,85.104,5,"b'Homecoming (Album Version)'",0
22748,"b"Super Box Of Country - 35 Country Classics From the 50's_ 60's_ 70's And 80's"","b'Hank Locklin'",0.0,143.35955,0,122.798,4,"b'Send Me The Pillow You Dream On'",1960
22749,"b'Retaliate First'","b'Resistance 77'",0.0,188.29016,7,167.881,4,"b'Pass Me The Bottle'",2001
22750,"b'Grooving To The Moscow Beat'","b'Red Elvises'",0.0,274.31138,9,121.855,4,"b'Scorchi Chornie'",1996
22751,"b'The Hummingbirds'","b'Jim Lauderdale'",0.0,173.92281,10,106.902,4,"b"Jacob's Ladder"",0
22752,"b'An Introduction To Phil Ochs'","b'Phil Ochs'",0.0,182.33424,11,159.828,4,"b'Niko Mchumba Ngombe'",0
22753,"b'The Orioles 1947-1955'","b'The Orioles'",0.0,152.52853,10,125.697,4,"b"I'd Rather Have You Under The Moon"",0
22754,"b'ON & ON 2009 (Silver Anniversary Remixes)'","b'Jesse Saunders'",0.0,401.29261,2,129.997,4,"b'ON & ON 2009'",0
22755,"b'Only Yazoo - The Best Of'","b'Yazoo'",0.0,241.47546,9,168.942,3,"b'Winter Kills'",1982
22756,"b'The Soul Of Benjamin Banneker In The Age Of The Aquarius'","b'Infinito: 2017'",0.0,127.13751,11,93.974,4,"b'Poor Black Americans (Produced by Kevin Fountain)'",0
22757,"b'100% Dynamite'","b'Johnny Osbourne'",0.0,216.65914,9,105.261,4,"b'We Need Love'",1979
22758,"b'The Motion Of Hidden Fire'","b'Gary Wright'",0.0,235.96363,2,117.899,3,"b'Without You (Ep)'",0
22759,"b'Judy Garland'","b'Judy Garland'",0.0,144.92689,8,136.22,4,"b"That's Entertainment"",0
22760,"b'King Of Bourbon Street'","b'Al Hirt'",0.0,271.17669,1,116.673,4,"b'Stardust / A Man With A Horn'",0
22761,"b'Cactuses Come In Flocks'","b'Melt Banana'",0.0,29.33506,2,124.986,1,"b'How To Say "Rip Them Off"_ Repeat After Me'",0
22762,"b'Just Outside Of Town'","b'Mandrill'",0.0,219.76771,11,167.274,4,"b'Two Sisters Of Mystery'",1973
22763,"b'Feriado'","b'Celso Fonseca'",0.0,279.66649,8,113.973,3,"b'Next Year_ Baby'",0
22764,"b'Salva Mi Alma'","b'Teodoro Reyes'",0.0,143.25506,11,133.501,4,"b'Te Quedara Conmigo'",0
22765,"b'In Krakow in November'","b'Satoko Fujii'",0.0,294.50404,10,100.166,1,"b'Explorer'",0
22766,"b'30 intramontabili per San Valentino'","b'Riccardo Fogli'",0.0,221.88363,9,132.177,4,"b'Piccola Katy'",2004
22767,"b'A Mi Manera'","b'Colette'",0.0,200.72444,3,141.912,5,"b'Mudanzas'",0
22768,"b'Plastrer la lune'","b'Fred Fortin'",0.0,230.47791,0,111.983,5,"b'Dollorama'",2009
22769,"b'South Of Sideways'","b'Edgewater'",0.0,249.88689,6,88.917,4,"b'Neglected'",2001
22770,"b'Uncle Wonderful'","b'Janis Ian'",0.0,191.97342,5,142.373,4,"b'Sniper Of The Heart'",0
22771,"b'Greatest Hits'","b'The Manhattans'",0.0,315.6371,10,116.413,4,"b'I Kinda Miss You'",1989
22772,"b'Trance Mini Mix 006 - 2010'","b'Gerry Menu'",0.0,422.60853,2,85.334,3,"b'Plofkop'",0
22773,"b'Um Brasileiro'","b'Ney Matogrosso'",0.0,44.79955,0,63.351,4,"b'Acalanto Para Helena'",0
22774,"b'In And Out Love'","b'Brideshead'",0.0,82.28526,0,85.241,4,"b'Books & Tv'",1999
22775,"b'What I Want For Christmas...'","b'Maria Taylor'",0.0,211.9571,1,116.864,4,"b'Christmas After All'",0
22776,"b'Elvis Never Meant Shit to me'","b'The Amalgamation Of Soundz'",0.0,321.30567,2,84.495,4,"b'Moments Like This'",1998
22777,"b'Where Are You Now: The Pye Anthology'","b'Jackie Trent'",0.0,239.15057,10,71.788,4,"b'Fly Me To The Moon (In Other Words)'",0
22778,"b'Music History - Reggae Styles'","b'Ethiopians'",0.0,140.22485,5,154.258,4,"b'Reggae hits the town'",0
22779,"b'Looking Forward'","b'Ferr'",0.0,450.01098,6,154.882,4,"b'Seed'",0
22780,"b'TRISKAIDEKAPHOBIA'","b'Bone Loc'",0.0,329.63873,5,141.041,4,"b'King Bong'",0
22781,"b'Cada vez m\xc3\xa1s grande'","b'Banda Peque\xc3\xb1os Musical'",0.0,197.61587,9,90.141,3,"b'Ando que me lleva'",0
22782,"b'Dogbox'","b'El Inquilino Comunista'",0.0,574.69342,2,130.417,4,"b'Blues Experience'",0
22783,"b'El Concierto ... En Vivo'","b'Rocio Durcal'",0.0,187.55873,2,106.411,4,"b'Se Me Fue Olvidando'",1990
22784,"b'A Coeur Ouvert'","b'Wax'",0.0,442.56608,6,177.743,4,"b"L'ombre d'un doute"",0
22785,"b"Breakin' In Another Heart"","b'Hank Thompson'",0.0,172.35546,0,168.27,5,"b'You Always Hurt The One You Love'",1970
22786,"b'Ministry of Sound Ibiza Live 2008'","b'Heartthrob'",0.0,236.042,1,125.002,5,"b'Valentine '",2008
22787,"b'Live From Deep In The Heart Of Texas'","b'Commander Cody And His Lost Planet Airmen'",0.0,195.65669,4,170.916,1,"b'Riot In Cell Block #9'",1974
22788,"b'Hit Sounds From Channel One 1979-80'","b'Revolutionaries'",0.0,228.362,8,94.321,3,"b'Balloon Dub'",0
22789,"b'Sing & Swing With Bobby Darin'","b'Bobby Darin'",0.0,147.93098,0,181.368,4,"b'Bullmoose (LP Version)'",2008
22790,"b'Canadian Organ Music Showcase'","b'David Palmer'",0.0,486.94812,2,50.751,3,"b"\xc3\x89mergences: III. Fragments d'\xc3\xa9paves"",0
22791,"b'Live From New York City_ 1967'","b'Simon & Garfunkel'",0.0,160.23465,1,88.52,1,"b'For Emily_ Whenever I May Find Her'",0
22792,"b'Direct Al Corazon'","b'Paquito Guzman'",0.0,327.67955,11,176.113,4,"b'Cuando Seolvida El Amor'",0
22793,"b"Les Confidences d'Annabelle"","b'Starving'",0.0,234.00444,6,120.032,4,"b"O\xc3\xb9 passe l'amour"",0
22794,"b'Por Este Rio Acima'","b'Fausto'",0.0,223.9473,11,162.544,4,"b'O Barco Vai De Sa\xc3\xadda'",1984
22795,"b'Silence Is Golden - The Very Best Of'","b'The Tremeloes'",0.0,147.66975,0,111.742,4,"b'Loving You Is Sweeter Than Ever'",0
22796,"b'At The Close Of A Century'","b'Stevie Wonder'",0.0,166.39955,10,94.145,4,"b"I Don't Know Why"",1968
22797,"b'Santa Loves to Boogie'","b'Asleep At The Wheel'",0.0,180.50567,9,78.087,1,"b'I Hate Christmas'",2007
22798,"b'Paid Edrych I lawr'","b'Cerys Matthews'",0.0,227.60444,2,102.011,4,"b'Y Gwydr Argyfwng'",0
22799,"b'Stephanie Smith EP'","b'Stephanie Smith'",0.0,226.01098,7,136.846,4,"b'Heart Attack'",0
22800,"b'The Clarion Call'","b'The Birds'",0.0,162.66404,5,139.811,4,"b'No Good Without You'",2001
22801,"b'The Evangelist'","b'Robert Forster'",0.0,269.03465,7,104.917,4,"b'The Evangelist'",2008
22802,"b'The Duke'","b'Jorn'",0.0,231.02649,7,130.77,4,"b'Burning Chains'",2006
22803,"b'Hello Fascination'","b'Breathe Carolina'",0.0,219.01016,7,150.026,4,"b'Dressed Up To Undress'",2009
22804,"b'Futures'","b'Jimmy Eat World'",0.0,238.47138,3,84.023,4,"b'Futures'",2004
22805,"b'Bach: Organ Works Vol.2'","b'Lionel Rogg'",0.0,171.72853,0,87.735,1,"b'Fantasia In C Major BWV 570'",0
22806,"b'E.s.t. Live In Hamburg'","b'e.s.t. Esbj\xc3\xb6rn Svensson Trio'",0.0,423.3922,0,98.976,4,"b'The Goldhearted Miner (Live in Hamburg)'",0
22807,"b"'60s Pop Number 1's"","b'Lou Christie'",0.0,178.41587,3,134.518,1,"b"Lightnin' Strikes"",1965
22808,"b'Ember To Inferno'","b'Trivium'",0.0,360.75057,6,105.54,4,"b'The Deceived'",2004
22809,"b'Mein Job'","b'Massive T\xc3\xb6ne'",0.0,239.33342,2,197.992,4,"b'Notausgang (feat. TimXtreme)'",0
22810,"b'Best Of'","b'The Cardigans'",0.0,211.35628,4,161.994,4,"b'Rise & Shine'",1994
22811,"b'Penny Opus'","b'Hank Penny'",0.0,127.99955,0,112.313,4,"b'Peroxide Blond'",0
22812,"b'East To West'","b'East To West'",0.0,253.59628,0,139.992,4,"b'As Long As I Know'",0
22813,"b'New Orleans - Vol. IV'","b'Preservation Hall Jazz Band'",0.0,292.41424,10,160.638,4,"b"Jaffe's Struttin' Blues"",1994
22814,"b'Retour aux sources'","b'Diomay'",0.0,50.88608,7,181.543,3,"b'Droit au but'",2009
22815,"b'In Concert'","b'Michael Crawford'",0.0,87.77098,9,96.98,4,"b'Finale (Live LP Version)'",0
22816,"b'Sunday Morning Classics'","b'Aretha Franklin'",0.0,292.72771,7,63.503,1,"b'Only The Lonely'",1985
22817,"b'Ghost Stories'","b'Sara Hendrix'",0.0,247.82322,7,144.009,3,"b'Always'",0
22818,"b'Biomasa'","b'Planeta Imaginario'",0.0,196.20526,5,99.984,3,"b'El Treatro de los Faranduleros'",0
22819,"b'London Funk Volume 1'","b'London Funk Allstars'",0.0,284.05506,5,95.905,4,"b'Listen To The Beat'",1995
22820,"b'Part One'","b'The West Coast Pop Art Experimental Band'",0.0,181.36771,9,119.933,4,"b'Will You Walk With Me (Album Version)'",1967
22821,"b'For the Love of Mine'","b'Tripp'",0.0,369.26649,1,169.528,4,"b"I've Been Waiting"",0
22822,"b'Saturdays = Youth'","b'M83'",0.0,219.24526,7,96.047,7,"b'You Appearing'",2008
22823,"b'The Great Polka Swindle'","b'Polkaholix'",0.0,190.56281,9,144.001,4,"b'Machopolka'",2007
22824,"b'Number One Girl'","b'Glen Washington'",0.0,226.21995,4,155.036,4,"b'Sitting In The Park (Medley)'",0
22825,"b'Boneyard Shuffle'","b'Casa Loma Orchestra'",0.0,156.00281,0,156.494,4,"b'Casa Loma Stomp'",1993
22826,"b'Notturno'","b'Goblin'",0.0,81.29261,10,119.699,3,"b'Nocturne (Take 4)'",1999
22827,"b'1922'","b'Charlie Parr'",0.0,211.46077,7,201.029,3,"b'Louis Collins'",0
22828,"b'Wammo'","b'Bailter Space'",0.0,208.27383,7,130.606,4,"b'Untied'",1995
22829,"b'I Like It When Ya...'","b'The Loose Cannons'",0.0,488.28036,8,128.037,4,"b'I Like It When Ya...'",0
22830,"b"The Best Hooker 'N' Heat"","b'Canned Heat And John Lee Hooker'",0.0,698.27873,9,151.805,4,"b'Boogie Chillen No. 2'",0
22831,"b'Signs Of Life'","b'Penguin Caf\xc3\xa9 Orchestra'",0.0,275.12118,2,191.61,1,"b'Horns Of The Bull'",1987
22832,"b'Officium'","b'Jan Garbarek_ The Hilliard Ensemble'",0.0,253.88363,9,118.532,4,"b'Ave maris stella (Guillaume Dufay)'",1994
22833,"b'See You On The Other Side'","b'Mercury Rev'",0.0,318.51057,7,90.678,4,"b'Sudden Ray Of Hope'",1995
22834,"b'Three'","b'Bob James'",0.0,324.70159,7,117.538,4,"b'Jamaica Farewell'",1976
22835,"b'The Spy Who Loved Me (Soundtrack)'","b'Marvin Hamlisch'",0.0,209.34485,6,92.87,4,"b'Ride To Atlantis'",1977
22836,"b'Next'","b'Journey'",0.0,258.97751,0,112.139,4,"b'Here We Are'",1977
22837,"b'Outcast'","b'Ektomorf'",0.0,144.87465,11,136.129,4,"b'I Choke'",2006
22838,"b'The Very Best Of Willie Nelson'","b'Willie Nelson with Leon Russell'",0.0,181.26322,2,195.206,1,"b'Heartbreak Hotel'",1987
22839,"b'Easy'","b'Teresa Brewer'",0.0,154.01751,4,88.637,3,"b'A Tear Fell'",1991
22840,"b'The Bridge'","b'Anthony Evans'",0.0,284.49914,2,116.024,4,"b'Glory To The King'",2009
22841,"b'Fotoplay'","b'Quantum Leap'",0.0,495.72526,7,92.065,4,"b'Reflections'",1999
22842,"b'Process Of Belief'","b'Bad Religion'",0.0,138.84036,9,140.202,4,"b'The Lie'",2002
22843,"b'Idiosyncrasies'","b'Kris Menace Starring Felix Da Housecat'",0.0,272.71791,9,0.0,4,"b'Artificial'",2008
22844,"b'Vice & Virtues'","b'Simple'",0.0,205.34812,4,105.137,4,"b'Fly With The Funk'",0
22845,"b'000 / Slippin'","b'Xi'",0.0,312.58077,6,104.728,3,"b'000'",2010
22846,"b'Universe'","b'Modern Talking'",0.0,216.11057,5,129.052,4,"b'Knocking On My Door'",2003
22847,"b'Once Upon A Christmas'","b'Dolly Parton & Kenny Rogers'",0.0,218.98404,4,102.613,4,"b'A Christmas To Remember'",0
22848,"b'Feber'","b'Coca Carola'",0.0,226.42893,8,110.871,4,"b'Regler'",2000
22849,"b'In This Skin (Standard Package)'","b'Jessica Simpson'",0.0,196.12689,7,99.909,4,"b'Take My Breath Away'",2004
22850,"b'Steel Meets Steel - 10 Years Of Glory'","b'HAMMERFALL'",0.0,135.18322,10,159.635,4,"b'The Abyss'",2007
22851,"b'El Nino Y El Sol'","b'Ocote Soul Sounds and Adrian Quesada'",0.0,120.65914,8,97.17,4,"b'Ora Como Rey_ Manana Como Guey'",0
22852,"b'Electronic (Special Edition)'","b'Electronic'",0.0,163.34322,0,125.004,4,"b"Free Will (7'' Edit)"",0
22853,"b'Soma Holiday'","b'Greenwheel'",0.0,206.21016,7,151.961,3,"b'Drowning Man'",2002
22854,"b'Call My Name'","b'Morgan Page'",0.0,332.59057,0,128.984,1,"b'Call My Name (J Nitti Remix)'",0
22855,"b'blink-182'","b'Blink-182'",0.0,259.73506,2,174.891,5,"b'Asthenia'",2003
22856,"b'Pop Turkish 2'","b'Sezen Aksu'",0.0,265.03791,1,132.025,4,"b'Tutuklu'",1998
22857,"b'Backline Volume 49'","b'Nellie Lutcher'",0.0,175.64689,1,119.475,1,"b'Fine Brown Frame'",1996
22858,"b'Seriously Techno'","b'Steve Stoll'",0.0,370.78159,2,131.864,4,"b'Handiwork'",0
22859,"b'Circlesongs'","b'Bobby McFerrin'",0.0,299.98975,9,144.329,1,"b'Circlesong 7'",1997
22860,"b"Can't Stop Us Now"","b'Anthony Johnson'",0.0,182.90893,1,143.789,4,"b'Africa'",0
22861,"b'The Blaxploitation Sessions'","b'Scienz of Life'",0.0,210.23302,2,146.895,3,"b'Soul to Soul'",0
22862,"b'The Name Above The Title'","b'John Wesley Harding'",0.0,57.80853,0,83.917,1,"b'Anonymous 1916 (Album Version)'",1991
22863,"b'Painting The Invisible'","b'Vicky Beeching'",0.0,216.81587,10,155.977,3,"b'Twenty-Six Summers (Painting The Invisible Album Version)'",2007
22864,"b"Smoke 'N' Breu"","b'Jim Breuer'",0.0,478.92853,0,83.61,5,"b'Party In The Stomach (LP Version)'",2002
22865,"b'Beat Hotel'","b'The Bongos'",0.0,224.44363,2,136.084,4,"b'Splinters'",1992
22866,"b'Grandes Exitos Vol. 2'","b'Vilma Palma'",0.0,202.78812,2,97.497,4,"b'Lluvia De Acido'",0
22867,"b'Love Junk'","b'Pursuit Of Happiness'",0.0,216.39791,7,133.319,4,"b"She's So Young"",1988
22868,"b'Sin mirar a atr\xc3\xa1s'","b'Elecktra'",0.0,233.66485,0,120.061,4,"b'El durmiente'",0
22869,"b'Rev. A.W. Nix & Rev. Emmett Dickinson Vol. 2 (1928-1931)'","b'Rev. A.W. Nix & Rev. Emmett Dickinson'",0.0,185.99138,9,123.489,1,"b'The Dirty Dozen - Part 2'",0
22870,"b'Kicha'","b'Szwagierkolaska'",0.0,176.84853,0,145.159,4,"b'Wybila Godzina Druga'",1999
22871,"b"The Truckin' Sessions Volume 2"","b'Dale Watson and His Lonely Stars'",0.0,136.04526,2,161.676,1,"b'Truck Stop in LaGrange'",0
22872,"b'Int\xc3\xa9grale Les Cactus'","b'Jacques Dutronc'",0.0,142.91546,7,130.196,1,"b"L'Homme De Paille"",1989
22873,"b'N\xc3\xa3o h\xc3\xa1 crise'","b'Rebeca'",0.0,203.57179,10,132.936,4,"b'Vou rezar por n\xc3\xb3s'",0
22874,"b'Lights Out'","b'Antimatter'",0.0,479.45098,6,86.155,4,"b'Expire'",0
22875,"b'First Album'","b'Miss Kittin & The Hacker'",0.0,184.78975,0,133.83,4,"b'DJ Song'",2001
22876,"b'Thrash Wave'","b'Hellnation'",0.0,65.90649,6,149.959,1,"b'Believe In Oneself [Originally By Outo] (Album)'",2002
22877,"b'Noites Do Norte'","b'Caetano Veloso'",0.0,183.97995,9,70.486,4,"b'Tempestades Solares'",2000
22878,"b'Dichotomy'","b'Becoming The Archetype'",0.0,389.95546,2,85.061,4,"b'End Of The Age'",2008
22879,"b'The Hive'","b'Greg Weeks'",0.0,217.25995,7,65.918,4,"b'Borderline'",2008
22880,"b'Iparhi Logos'","b'Helena Paparizou'",0.0,194.40281,0,110.003,4,"b'Tipsis (You Set My Heart On Fire)'",0
22881,"b'A Dark Light'","b'Waterson : Carthy'",0.0,396.56444,2,213.395,1,"b'Balancy Straw / Seventeen Come Sunday / Whitefriars Hornpipe'",2002
22882,"b'Me Cuesta Tanto Olvidarte'","b'Ana Torroja'",0.0,365.16526,0,150.149,4,"b'Aire'",2006
22883,"b'Potichu'","b'Priessnitz'",0.0,263.81016,7,180.106,7,"b'Jaro'",1997
22884,"b'Dog Years'","b'Storyville'",0.0,343.58812,2,91.976,4,"b'Talk To Me'",1998
22885,"b'Determination Through Time'","b'Sav Killz'",0.0,225.2273,6,94.004,4,"b'Booklyn To The Bay'",0
22886,"b'New Blues For Modern Man'","b'Duke Robillard'",0.0,271.77751,8,98.851,3,"b"I Don't Want To Say Best Wishes"",0
22887,"b'Camouflage'","b'Rex Smith'",0.0,199.70567,9,122.966,4,"b'Camouflage'",0
22888,"b"I'm The Rain"","b'Sophie Zelmani'",0.0,222.40608,7,108.627,3,"b'Ready'",2010
22889,"b'Alive In South Africa'","b'ISRAEL & NEW BREED'",0.0,199.57506,4,96.782,4,"b'Not Forgotten'",0
22890,"b'Salvaje! 88'","b'Cano Estremera'",0.0,341.13261,2,188.737,4,"b'Contigo'",0
22891,"b'1st Grand Constitution'","b'Secret Chiefs 3'",0.0,150.83057,6,128.307,4,"b'Borderland'",1996
22892,"b'Voices of Omens'","b'Rwake'",0.0,81.29261,11,106.087,4,"b'Bridge'",2007
22893,"b'Ceol Tacsi'","b'Karan Casey'",0.0,189.88363,3,102.745,5,"b'Sliabh Geal gCua'",0
22894,"b'The Dollar Hip Hop Show'","b'Hobo Junction_ Azeem_ Greans'",0.0,150.15138,11,87.363,4,"b'The Lewd Language'",0
22895,"b'The Album'","b'Jeckyll & Hyde'",0.0,220.55138,7,140.032,4,"b'Time Flies'",2007
22896,"b'Buck The World'","b'Young Buck / Lyfe Jennings'",0.0,226.48118,6,109.869,4,"b'Buck The World'",2007
22897,"b"This Woman's Heart"","b'Chalee Tennison'",0.0,195.52608,8,132.317,4,"b'Yes I Was (Album Version)'",0
22898,"b'Just Being Myself'","b'Dionne Warwick'",0.0,243.85261,2,130.637,4,"b"Don't Let My Teardrops Bother You (Album Version)"",0
22899,"b'Dirty South EP'","b'Dirty South'",0.0,225.51465,9,57.515,1,"b'Get Down'",2006
22900,"b'Youth Are Getting Restless'","b'Bad Brains'",0.0,170.44853,9,201.933,5,"b'At The Movies (Live)'",0
22901,"b'Krush'","b'Krush'",0.0,243.87873,7,165.797,4,"b'Never Say'",0
22902,"b'9'","b'Mercyful Fate'",0.0,252.1073,2,138.138,1,"b'Last Rites'",1999
22903,"b'Terra Ferma / Show Me Your White Bits'","b'Lee Haslam'",0.0,497.68444,11,135.992,4,"b'Show Me Your White Bits'",0
22904,"b'Keep On Running'","b'Traffic'",0.0,255.73832,2,88.044,3,"b'Paper Sun'",0
22905,"b'Winner'","b'No Through Road'",0.0,156.60363,9,167.838,4,"b'Girls Are The Devil'",0
22906,"b'Super Hits'","b'Shenandoah'",0.0,229.43302,10,116.872,4,"b'Any Ole Stretch Of Blacktop'",1992
22907,"b'Got You Covered'","b'Eric Marienthal'",0.0,205.92281,7,104.022,4,"b'I Will'",2005
22908,"b"Ego Trippin'"","b'Snoop Dogg'",0.0,240.3522,11,120.223,4,"b'Sexual Eruption'",2007
22909,"b'Red Harvest'","b'Bloodsimple'",0.0,237.68771,1,107.72,4,"b'Dead Man Walking (Album Version)'",2007
22910,"b'Over Stok & Sten'","b'Bikstok R\xc3\xb8gsystem'",0.0,51.74812,0,97.944,4,"b'Krigsminister'",2005
22911,"b'Blue Movies'","b'The Three Sounds'",0.0,259.91791,2,150.88,3,"b'Star Trek'",1999
22912,"b'Born Into This'","b'The Cult'",0.0,222.04036,0,104.087,4,"b'Holy Mountain (Album Version)'",2007
22913,"b'Ghost and Bubbles EP'","b'Internal Sync'",0.0,487.28771,7,129.041,4,"b'Bubbles'",0
22914,"b'Eurotrash'","b'Zeromancer'",0.0,236.53832,10,130.0,4,"b'Send Me An Angel'",2001
22915,"b"Feelin' Good"","b'James Cotton'",0.0,160.13016,6,150.909,4,"b'Off The Wall'",0
22916,"b'Sleeping in traffic: Part two'","b'Beardfish'",0.0,430.10567,7,118.033,7,"b'The Downward Spiral/Chimay'",2008
22917,"b'Supreme Rarities: Motown Lost & Found'","b'Diana Ross & The Supremes'",0.0,243.93098,1,107.317,4,"b"Someday We'll Be Together"",1977
22918,"b'Malpractice'","b'Redman'",0.0,199.81016,11,92.8,4,"b'Muh- F***a'",2001
22919,"b'Angel Dust'","b'Blutengel'",0.0,218.51383,1,191.993,4,"b'Black Wedding'",2002
22920,"b'Boire'","b'Miossec'",0.0,162.32444,5,166.081,4,"b'Regarde Un Peu La France'",1995
22921,"b'Cotton Eyed Joe \x13 Live In Boulder 1962'","b'Karen Dalton'",0.0,199.8624,10,75.071,1,"b'Blues On The Ceiling'",1969
22922,"b'The Fine Art Of Surfacing'","b'The Boomtown Rats'",0.0,160.39138,5,208.838,4,"b'How Do You Do ?'",1979
22923,"b'Trapez 100'","b'Gabriel Ananda'",0.0,489.74322,10,127.999,4,"b'Afu 3'",0
22924,"b'Precious Memories (The Classic Collection)'","b'Mac Wiseman'",0.0,161.38404,0,109.168,3,"b"I'll Still Write Your Name In the Sand"",0
22925,"b'The Road More Traveled '","b'Don Gibson'",0.0,109.71383,4,108.974,1,"b'Blue Blue Day'",1987
22926,"b'Remixed'","b'Jazzanova'",0.0,404.27057,4,122.753,4,"b'Fedimes Flight (Kyoto Jazz Massive mix)'",0
22927,"b"We'll Meet Again"","b'Carol Sloane'",0.0,158.09261,10,143.335,4,"b'Anytime_ Anyday_ Anywhere (Featuring Carol Sloane)'",0
22928,"b'OK OKAY'","b'La Rocca'",0.0,187.402,9,117.483,4,"b'Control'",0
22929,"b'The Return of Beanie Sigel'","b'Beanie Sigel'",0.0,185.59955,9,68.737,5,"b'Tear Drops'",2009
22930,"b'Unlimited'","b'Miriam Yeung'",0.0,257.4624,0,107.961,3,"b'Yi Xing'",0
22931,"b'Janez Detd.'","b'Janez Detd.'",0.0,28.42077,7,156.687,4,"b'Hidden Track #1'",0
22932,"b'Hot Action Cop'","b'Hot Action Cop'",0.0,318.27546,9,241.396,3,"b'Face Around (Album Version)'",2003
22933,"b'Ultimate Revenge'","b'La Chat'",0.0,282.93179,11,160.015,4,"b"Niggas Ain't Shit"",2004
22934,"b'Full Body Workout Vol. 4 Vol. 4'","b'Gavin Herlihy'",0.0,537.70404,2,0.0,3,"b'Indian Horn'",2008
22935,"b'Journey To Jah'","b'Gentleman'",0.0,245.9424,5,148.741,4,"b'Empress'",2002
22936,"b'The Listening'","b'Lights'",0.0,200.59383,0,107.83,4,"b'Drive My Soul (Album Version)'",2009
22937,"b'Basstard'","b'D-Flame'",0.0,22.36036,2,120.242,7,"b'Heisser (Interlude)'",2000
22938,"b'In The Black'","b'Kittie'",0.0,175.22893,7,186.044,4,"b'Cut Throat'",2009
22939,"b'Rarities & B-Sides'","b'The Smashing Pumpkins'",0.0,184.39791,6,88.794,4,"b'Rotten Apples'",1995
22940,"b'Balladen'","b'Rio Reiser'",0.0,165.8771,4,90.076,4,"b'Eislied'",1995
22941,"b'Velvet Noise'","b'RAUNCHY'",0.0,216.78975,2,92.05,4,"b'My game'",2002
22942,"b'Peligrosamente Juntos'","b'Hombres G'",0.0,259.70893,5,111.033,4,"b'Lo noto (version cd)'",2006
22943,"b'Carnval'","b'Ron Carter / Hank Jones / Sadao Watanabe / Tony Williams'",0.0,551.96689,9,87.525,4,"b'Manh\xc3\xa3 De Carnaval'",0
22944,"b'Barrio Jazz Gang_ Vol. 2'","b'Barrio Jazz Gang'",0.0,253.46567,5,110.023,4,"b'One Mile to Mumbai'",2010
22945,"b'Chill Out'","b'Black Uhuru'",0.0,235.91138,2,135.357,4,"b'Mondays'",1982
22946,"b'Methodrone'","b'The Brian Jonestown Massacre'",0.0,167.81016,2,105.962,1,"b'Short Wave'",1995
22947,"b'ELF'","b'Elf'",0.0,227.65669,9,115.486,1,"b'Sit Down Honey (Everything Will Be Alright)'",0
22948,"b'Queenie Was A Blondie'","b'Vile Imbeciles'",0.0,202.91873,9,140.258,4,"b'Tramp'",0
22949,"b"...It's Ugly Or Nothing"","b'The Awesome Machine'",0.0,172.59057,5,138.985,1,"b'Used To Be'",2000
22950,"b'Peculiar'","b'The Slackers'",0.0,235.72853,7,83.112,1,"b'What Went Wrong (Album Version)'",2006
22951,"b'Original Hits - Number 1s'","b'Norman Greenbaum'",0.0,236.19873,2,128.932,4,"b'Spirit In The Sky'",1969
22952,"b'Adaptation'","b'Politic Live'",0.0,212.34893,1,96.921,4,"b'The Matinee'",0
22953,"b'Undercover'","b'Monkey3'",0.0,522.55302,4,95.834,3,"b'Once Upon a Time In the West'",2006
22954,"b'Daydream Receiver'","b'Askil Holm'",0.0,211.1473,7,88.226,4,"b'Turbulence'",2003
22955,"b'Passion Avenue'","b'The Pure feat. Peter Kaufmann'",0.0,295.60118,11,160.313,4,"b'You Gotta Make It On Your Own'",0
