Artist, Song, Genre, Tempo, Duration
Sound 5,Go,rock,83.977,277.96853
Tiffany,Forever Young,folk,136.913,206.23628
The Alion Band,Gypsy,alternative,101.033,293.61587
Imagination Featuring Leee John,I Like It,electronic,105.636,237.92281
16 Frames,Coming Home,classical,163.954,196.41424
the ird and the ee,Spark,jazz,179.083,248.29342
Vusi Nongxa,Finally,pop,126.003,293.8771
Maj karman kauniit kuvat,Romanssi,alternative,142.053,199.60118
Jacynthe,Never,electronic,115.04,214.64771
The Jet Set,Once in a Lifetime,alternative,136.421,242.52036
Jake the Flake,Interlude,rock,88.071,38.32118
Kostis Maraveyas,One Wish,rock,107.943,234.44853
Gyllene Tider,Anytime,pop,118.471,206.68036
Pig & Dan,Hope,electronic,86.692,480.41751
Kelly Rowland,Broken,rock,170.03,206.18404
The Big Dish,Burn,hip-hop,97.346,205.94893
Immortal Technique,Open Your Eyes,rock,155.107,304.97914
Lil Love,Tonight, Tonight,126.945,215.06567
Alicia Keys,Superwoman,pop,92.785,269.16526
Essie Jain,Glory, Part II,64.037,278.07302
Bethany Dillon,All I Need,pop,100.02,197.17179
Piero Esteriore,I Need You,rock,154.857,176.48281
The Youngloods,Quicksand,rock,114.642,161.4624
Mark Broom,Jackpot,rock,0.0,403.82649
Sniff n The Tears,Gold,rock,95.459,269.47873
The Bar-Kays,Open Your Heart,electronic,88.22,254.35383
Lee Ranaldo,Two,electronic,154.914,905.76934
Slyde,Mother,folk,149.992,259.23873
Dave Eggar,Angel,electronic,95.376,331.96363
Four80East,Closer,indie,167.91,323.47383
Jocelyn Brown,Freedom,hip-hop,129.002,395.75465
Envio,For You,jazz,130.007,528.48281
The Mustangs,Go Ahead,rock,117.179,264.51546
Small Mercies,Sorry,electronic,127.826,258.53342
David Banner ,Get Like Me,hip-hop,88.201,224.54812
Esser,Bones,alternative,142.001,203.25832
Aerosmith,Dream On,rock,77.384,289.98485
No Angels,Disappear,rock,125.011,301.34812
New Order,Vanishing Point,electronic,120.96,314.40934
David May,Superstar,hip-hop,127.966,201.35138
Manfred Mann,Come Tomorrow,electronic,116.556,164.44036
Kenny Rogers & The First Edition,Elvira,country,125.567,164.70159
Tony Terry,Bad Girl,electronic,100.965,311.30077
STRATOVARIUS,Freedom,hip-hop,155.168,309.99465
zerahead,Move On,electronic,176.011,249.23383
Arika Kane,Follow Me,rock,89.183,86.93506
Eddie & The Hot Rods,Do Anything You Wanna Do,rock,148.22,242.49424
Klaus Doldinger,Missing You,rock,76.575,362.78812
Lily Allen,Why,rock,88.426,218.8273
Moy,South Side,rock,194.275,228.25751
End Transmission,I Said,electronic,100.706,276.92363
Ramlin Thomas & The Dallas Blues Singers,Poor Boy Blues,folk,89.212,149.10649
The Brought Low,Throne,electronic,131.707,198.29506
Frankie J,Interlude,rock,151.175,33.72363
Bang! Bang!,Surprise Surprise,rock,189.087,143.62077
Dik Dik,Help Me,blues,145.771,249.10322
Chico Trujillo,Loca,alternative,113.623,192.02567
Marvin Sapp,One Thing,pop,122.014,326.84363
Random,Beauty Queen,electronic,129.618,197.53751
Christie Hennessy,Lonely Boy,rock,91.725,212.37506
Damien Dempsey,The City,electronic,97.993,459.96363
Marty Casey & Lovehammers,The Riddle,electronic,94.075,163.5522
Beth Nielsen Chapman,Free,alternative,106.123,233.27302
Toni Braxton,Un-Break My Heart,pop,122.616,267.38893
Lizz Wright,Eternity,country,116.835,214.15138
Cory Branan,Jolene,rock,105.311,230.922
Europeans,Operator,rock,96.828,277.31546
Something For Kate,Easy,folk,162.273,265.97832
Shakira,Did It Again,electronic,137.955,191.86893
Sylvie Lewis,New York, New York,127.673,180.06159
The Race,Killer,electronic,154.042,230.55628
Usher,Superstar,hip-hop,140.223,64.62649
David Palmer,Wonderous Stories,folk,138.804,232.75057
Drama,All I Want,electronic,170.027,270.94159
Leaves,Good Enough,pop,140.069,250.33098
Groove Coverage,Summer Rain,electronic,140.005,298.47465
David Jordan,Sun Goes Down,electronic,140.138,285.67465
I_ Synthesist,Paradise,electronic,137.001,292.77995
Thomas Cunningham,Follow Me Home,pop,112.116,166.89587
Tout Simplement Noir,Relax,pop,93.025,51.82649
Nick In Time,Go,rock,127.99,566.54322
Straightaway,Never Surrender,electronic,196.088,193.802
Javier Mendoza Band,Take Me Home,pop,135.109,201.74322
98\xc2\xa,Dizzy,rock,156.988,198.08608
Hurts,Better Than Love,electronic,124.02,528.84853
Trader Horne,Better Than Today,electronic,167.097,192.07791
The Beat Daddys,Good Time,pop,94.26,254.14485
Sia,Moon,pop,86.013,299.88526
Outkast Featuring Scar & Sleepy Brown.,Morris Brown,hip-hop,126.009,264.41098
Staukind,Halt mich,rock,99.995,246.33424
Jimmy Bo Horne,Without You,rock,84.198,391.91465
Small Faces,The Journey,folk,105.453,249.86077
Orlando Julius,My Girl,pop,103.828,210.28526
Pita,1,000 Pounds,87.368,201.56036
Tomas Ledin,Never Again,folk,85.582,242.65098
Ruen Blades,The Letter,alternative,117.844,206.86322
Stephane Pompougnac,Clock,alternative,101.995,256.46975
SEAN TYAS,Tingle,indie,140.3,275.66975
Gorod,Blackout,rock,227.767,288.65261
One Drop,No More Tears,rock,167.407,162.24608
Ill Nino,Red Rain,folk,114.037,318.69342
Sir Charles Jones,Friday,pop,91.978,241.65832
Statues,Division,electronic,165.873,153.39057
GNR,Mosquito,pop,152.576,240.24771
Sarel,Sahara,blues,97.003,255.29424
Ipso Facto,All Fall Down,rock,89.574,272.77016
Django Reinhardt,Tears,electronic,116.495,157.75302
AWOL One,Fire,hip-hop,115.449,207.56853
Aaliyah,The Thing I Like,pop,103.061,203.44118
Julie Roerts,All I Want Is You,electronic,160.081,289.14893
Caaret Voltaire,Sensoria,alternative,55.202,362.84036
Enter My Silence,Split,electronic,171.825,192.26077
Q-Burns Astract Message feat. Lisa Shaw,This Time,rock,127.016,389.40689
Joseph Arthur & The Lonely Astronauts,Drive,rock,100.976,300.25098
Blue Lunar Monkey,Dreaming,alternative,146.001,439.562
Mahavishnu Orchestra;John McLaughlin,Dawn,electronic,136.84,309.86404
Angel City,Sunrise,folk,135.04,340.16608
Sasha,Higher Ground,alternative,122.889,599.17016
Charming,Downtown,alternative,120.088,266.26567
Paul Carrack,Here I Am,pop,104.811,240.22159
Shamen,Phorever People,alternative,124.288,518.55628
Noel Pointer,Seasons,hip-hop,112.131,353.41016
Douglas Spotted Eagle,Dance,pop,94.962,364.45995
Morgan,When I Close My Eyes,pop,110.593,286.06649
P. J. Proy,Maria,electronic,55.31,217.20771
Sister Sledge,Dream On,rock,85.785,242.83383
7000 Dying Rats,Untitled,alternative,91.931,5.04118
Fuckpony,Flower,pop,126.033,502.282
W&W,Arena,electronic,129.019,432.45669
Traffic,Love,folk,189.66,193.98485
Miguel Reyes,Someday,indie,85.342,293.01506
Bill Anschell,Emily,rock,65.085,347.0624
Mela Moore,This Is It,pop,118.826,213.02812
Age Of Chance,Disco Inferno,blues,167.651,304.8224
Big John Patton,Ding Dong,folk,58.533,336.45669
Jenny Lewis with The Watson Twins,Paradise,electronic,119.499,214.07302
Du Wiser,Empire,alternative,93.34,318.06649
Midwest Product,Clarity,electronic,158.992,418.5073
Sun Ra,Manhattan,electronic,74.144,592.53506
Spice Girls,Do It,folk,98.7,244.03546
Edward Sharpe & The Magnetic Zeros,Home,folk,111.717,306.31138
PRIMAL FEAR,Silence,electronic,110.011,279.35302
Filter,Jurassitol,rock,87.945,313.02485
Blind Pilot,The Bitter End,rock,105.252,199.88853
Nek,Jane,rock,137.106,151.87546
US Army Field Band Jazz Amassadors,Blue Skies,jazz,96.948,183.58812
Angra Mainyu featuring Di,Dark Horse,folk,126.004,452.91057
24 Hours,Your Song,pop,140.148,211.90485
The Fontane Sisters,Let Me In,indie,93.148,160.44363
Tahiti 80,Aftermath,electronic,143.088,183.06567
Delays,You & Me,indie,90.009,283.8722
Dataworx,Pressure,classical,128.001,360.38485
Prisma,Shelter,electronic,130.031,220.99546
Ke$ha,TiK ToK,pop,120.084,200.04526
Dritte Wahl,Egal,rock,103.059,196.15302
The Bad Wizard,Love Machine,electronic,185.548,159.242
Sum 41,In Too Deep,rock,115.985,206.88934
Vandall,One Way,folk,143.985,460.85179
Junkyard,Long Way Home,electronic,97.906,284.39465
Aceyalone,Fire,hip-hop,108.042,251.08853
Kate Ceerano,Change,alternative,180.06,241.52771
New Young Pony Clu,Ice Cream,electronic,129.987,408.97261
Nils Landgren & Johan Norerg,Killing Me Softly,hip-hop,106.726,272.79628
Rasmus Faer feat. Melo,Come With Me,hip-hop,126.007,396.85179
Laurence Revey,Stay,classical,100.456,251.89832
Fireflight,Brand New Day,classical,109.6,230.71302
Aquarian Dream,Phoenix,alternative,133.415,319.42485
Baton Rouge,She,folk,106.109,197.04118
Aquasky,Another Day,electronic,103.773,388.30975
Naughty Naughty,Getaway,rock,151.996,224.65261
Heather Headley,Sunday,alternative,169.155,207.82975
Javier Navarrete,The Funeral,indie,51.636,166.21669
Molella,Change,alternative,94.045,309.81179
Ro Rock,Forever,hip-hop,127.07,348.26404
Tim Bowman,Paradise,electronic,140.031,288.60036
Christian Kjellvander,Jesus,pop,72.227,196.0224
Red House Painters,Shadows,electronic,93.323,364.32934
The Grand Paradiso,Cocoon,pop,157.753,290.48118
Hinge,Untitled,alternative,94.481,37.25016
Eric Bi,For You,jazz,127.57,330.16118
Eric Laville,Blow,pop,127.979,405.002
Random,Salvation,alternative,115.149,234.16118
The Jet Set,King for a Day,jazz,124.387,187.66322
Johnny Osourne,You Sexy Thing,pop,86.319,237.40036
Chris Spheeris,Surrender,electronic,116.678,288.1824
Animal Collective,Brother Sport,indie,132.869,359.02649
Sara Melson,Rise Up,electronic,82.348,191.52934
World Party,Hollywood,alternative,104.078,249.10322
The Nimmo Brothers,All I Want,electronic,135.074,389.51138
Claes Rosen,Mystify,rock,126.078,413.962
Calian,Love Song,pop,170.012,206.57587
Vol Deeman,Fantasy,folk,137.907,396.22485
Joakim,Spiders,rock,135.016,296.35873
Belinda Bruce,Slide,pop,120.986,267.15383
The Ark,The Others,electronic,148.987,207.80363
Seigmen,Monument,pop,152.423,293.56363
Russ Ballard,Playing With Fire,hip-hop,123.873,309.21098
Ponies In the Surf,Untitled,alternative,86.17,106.39628
Richard Grey,Paranoia,rock,127.977,400.43057
Alain Morisod,I Will Always Love You,pop,67.505,215.87546
Y-LUK-O,Red,electronic,85.058,224.36526
Tony Orlando & Dawn,Raindrops,alternative,105.303,181.52444
Ella Fitzgerald,Night and Day,electronic,116.591,186.53995
Jesse Belvin,Summertime,pop,137.127,147.22567
Paul Anka,My Way,electronic,110.775,72.51546
Jackson 5,I Want You Back,pop,124.975,271.96036
Bettie Serveert,Calling,rock,92.007,625.6322
Boys Noize,My Head,electronic,126.992,223.63383
Helmet,Clean, Clean,146.018,146.28526
Randy Crawford,Lift Me Up,rock,95.6,268.14649
Cause 4 Concern,Something Else,rock,87.0,353.35791
Foxy,Fantasy,folk,126.098,265.50812
Max Eider,Life on the Line,rock,100.085,363.2322
Fontella Bass,Rescue Me,hip-hop,124.386,166.05995
Jill Scott,The Way,electronic,159.906,434.33751
Trevor Rain,Hold On,folk,119.968,379.32363
Screamin Jay Hawkins,You Make Me Sick,pop,127.415,211.56526
El Vira,Dreams,alternative,86.679,289.51465
Epitaph,Tonight, Tonight,151.432,296.09751
Essential Logic,Not Me, Not I,145.794,277.62893
Ben Folds Five,Kate,indie,121.632,193.88036
Nick In Time,Love,folk,127.994,538.5922
Pepi Ginserg,Nothing More,rock,117.777,257.43628
Remy Ma,Crazy,alternative,156.462,242.52036
DeBarge,I Like It,electronic,87.315,283.24526
The Haunted,Under the Surface,pop,140.482,256.13016
Stochelo Rosenerg,Listen,folk,137.532,136.07138
Bad Hait,Too Late,rock,119.84,214.46485
Camp Lo,Glow,pop,124.458,245.4722
Beavis And Butt-Head ,Bounce,electronic,193.805,408.60689
Muse,Fury,electronic,162.609,302.0273
Def Harmonic,Come Together,electronic,176.068,263.10485
Jim Bo,He, John / Was vom Leben bleibt,165.079,254.69342
Benjamin Theves,Texas,rock,236.059,211.3824
Uriah Heep,Seven Days,classical,109.907,212.24444
Nicolay featuring YahZarah,Adore,electronic,92.238,324.51873
Marvin & Johnny,Sweet Dreams,folk,150.076,175.12444
Shy Child,Disconnected,electronic,138.022,374.88281
Michael Houser,Solitude,electronic,85.671,300.25098
Bitter:Sweet,Heaven,electronic,188.737,229.01506
Lapsed,Surge,electronic,199.98,264.69832
Future Funk Squad,Alien,pop,129.988,401.91955
Pfeffer,Luxus,rock,100.112,227.47383
TOMASI,Salvation,alternative,180.002,257.48853
Funker Vogt,Follow Me,rock,135.042,300.22485
Halford,In the Morning,indie,113.012,141.68771
Secret Dakota Ring,Beautiful Girl,rock,80.189,216.24118
Dam Funk,Fantasy,folk,89.54,376.97261
Lesser Birds of Paradise,Crystal Clear,electronic,106.303,298.78812
Carol Duoc,All I Need,pop,178.203,243.722
Royn Ludwick,I Am,pop,133.455,235.75465
Jan Wayne,Hello,jazz,130.131,201.56036
Consolidated,Zero,alternative,79.637,21.91628
Heavy,Music,electronic,95.049,315.50649
Roie Williams,Louise,electronic,99.974,286.24934
Bigwig,Hope,electronic,160.337,162.16771
Bang Tango,Someone Like You,jazz,147.035,276.45342
Avalon,Far Away,indie,127.16,302.39302
Walls Of Jericho,Angel,electronic,129.177,125.36118
Most Precious Blood,Less Than Zero,folk,93.11,165.61587
The Fields of Amrosia - Original London Cast,Too Bad, So Sad,58.024,270.73261
Timesold,Mama, I'm Coming Home,112.304,323.082
Marusha,Go Ahead,rock,154.018,302.00118
Hem,Somewhere,folk,101.226,132.91057
Ikarus,Deep Inside,electronic,79.992,383.00689
Chris Rea,Sail Away,alternative,80.686,289.14893
Sia,Where I Belong,pop,109.986,364.40771
AM,Christmas Time Is Here,jazz,164.204,169.19465
Diamond Head,Come Alive,electronic,176.031,289.69751
ETA,Eternity,country,85.284,274.85995
Lewis Taylor,Lovelight,rock,96.027,263.73179
Santa Claws and the Naughty But Nice Orchestra,One,electronic,115.006,230.26893
Ramadanman & Applelim ,Justify,electronic,125.024,387.21261
My Dad Is Dead,Open Wide,electronic,130.682,230.21669
Don & Juan,Because I Love You,electronic,122.729,135.28771
DJ Spinn,I Love You,electronic,240.418,233.32526
Armin van Buuren,Broken Tonight,pop,127.957,421.66812
Oleander,Stupid,pop,105.076,231.02649
Tonepushers,Daydreamer,hip-hop,130.002,742.13832
112,Let This Go,pop,98.071,239.90812
Caron Leaf,One Day,pop,121.328,226.16771
Vitamin String Quartet,Another One Bites The Dust,pop,110.113,223.08526
Crystal Noise,Home,folk,153.383,310.9873
Lee Michaels,Love,folk,100.093,312.18893
Ignition Technician,Crash,electronic,0.0,337.60608
Eddie Money,One Love,rock,112.757,252.60363
Second Coming,Free,alternative,122.738,225.802
Gotthard,Now,rock,157.854,253.83138
South Rakkas Crew,Lately,jazz,248.028,170.50077
The Hunches,Hurricane,rock,165.309,164.80608
Butthole Surfers,Space,rock,111.742,265.79546
LFO,Freak,hip-hop,135.098,307.82649
MF Grimm,United,rock,87.473,176.43057
Squares On Both Sides,Pripyat,rock,65.569,152.76363
Dirt Crew,Boogie Down,jazz,130.026,524.01587
Soul Asylum,Misery,rock,114.19,264.35873
Jesse Dee,Slow Down,rock,180.087,269.34812
Waldeck,Fallen Angel,rock,95.989,300.12036
M83,America,folk,140.033,186.20036
Yazz,The Only Way Is Up,electronic,128.006,365.19138
Yellowjackets,Bright Lights,rock,120.405,413.12608
Lester Davenport,All My Life,classical,87.794,353.88036
Talvin Singh,Butterfly,rock,170.041,222.77179
Matthew Thomas,Change,alternative,103.951,245.55057
Think Twice,You Never Know,folk,105.0,262.29506
DC Talk,Supernatural,electronic,137.735,239.5424
David Cassidy,Cry,electronic,111.013,198.84363
The Rocket Summer,Hey!,jazz,134.034,163.00363
Elow,One Day Like This,pop,161.195,232.07138
Buju Banton,Destiny,rock,134.922,238.13179
The Berlin Project,Run Away,electronic,170.069,262.08608
Jimmy Somerville,Rain,electronic,89.601,348.05506
Wreckless Eric,Veronica,folk,125.582,159.37261
Bay Ranks,War,rock,94.965,187.21914
John Hiatt,Walk On,electronic,112.441,311.11791
Brazilian Tropical Orchestra,Summertime,pop,96.758,151.06567
Kenny Larkin,Hello,jazz,86.733,208.22159
Edgar Winter,Sanctuary,electronic,92.814,263.73179
Pretty Maids,Dream On,rock,105.99,268.12036
Roo,Memories,electronic,132.004,443.74159
Nelly,Iz U,hip-hop,143.037,311.7971
Betty Everett,Let The Good Times Roll,hip-hop,169.698,113.44934
Strap-Onz,Revenge,alternative,94.677,91.68934
Wasted Youth,Wasted,electronic,107.864,278.56934
Steven Brown,The Thrill,electronic,74.928,264.14975
Seguridad Social,Desafinado,pop,171.972,223.63383
Sirenia,Sundown,pop,150.018,304.63955
The Speed Freak,Bodyrock,rock,129.99,221.3873
Stream Of Passion,Pain,jazz,99.961,287.86893
The Suways,With You,hip-hop,143.746,182.17751
Survivor,One More Chance,rock,100.111,302.44526
Daniel Louscher & Illyra,Fantasy,folk,134.009,485.45914
Beloved,Broken,rock,127.883,258.24608
Sugarloaf,Neon,rock,220.021,257.33179
Dina Carroll,Someone Like You,jazz,90.551,203.20608
Bruce Ruffin,Rain,electronic,157.851,143.01995
Scooter,Endless Summer,electronic,162.009,244.21832
Discover,Leave Me Alone,rock,121.986,209.08363
Sioen,Wild Wild West,hip-hop,75.49,251.55873
Ron White,High School,hip-hop,58.163,74.26567
The (International) Noise Conspiracy,Interlude,rock,197.318,100.98893
Frisco,Crazy,alternative,94.58,217.15546
First Night on Earth,Misunderstood,rock,125.086,204.95628
Bill Anderson ,Sometimes,electronic,91.786,172.56444
Axel Bartsch,Easy,folk,122.945,456.48934
Sunscreem,Looking At You,electronic,130.038,214.46485
Andy Tau,The Path,electronic,137.904,392.33261
The Cinematic Orchestra,Breathe,folk,156.319,365.50485
Chez Damier,Close,pop,115.058,232.93342
Ray Lynch,Silent Night,alternative,105.421,346.72281
The Cheifs,Scrapped,electronic,102.099,124.26404
Authentic,Life,pop,119.938,226.45506
TEN MADISON,In This World,rock,78.0,201.29914
Jonas Brothers,Hold On,folk,148.956,164.96281
McGuire Sisters,Ding Dong,folk,92.695,137.50812
Clare & The Reasons,Photograph,rock,80.559,154.87955
Bass Factory 808,Hypnotize Me,rock,70.055,183.66649
Bj\xc3\x6rk,Wanderlust,rock,130.417,346.3571
Michael Stanley Band,All I Ever Wanted,electronic,102.228,277.81179
Melanie Doane,Here I Am,pop,156.08,278.67383
Maj karman kauniit kuvat,Buster Keaton,alternative,88.951,298.60526
Millie Jackson,Kiss You All Over, Baby,99.669,220.57751
Aeroplane Feat. Kathy Diamond,Whispers,electronic,154.699,400.27383
Glenn Hughes,Have Yourself a Merry Little Christmas,folk,135.889,278.02077
Dina Carroll,Only Human,rock,88.057,227.99628
Chrisette Michele,Golden,pop,131.38,262.13832
Gatto Ciliegia Contro Il Grande Freddo,My Friends,alternative,130.237,168.80281
John Barry,Goldfinger,electronic,78.39,153.25995
Chris Botti,Hallelujah,hip-hop,144.551,180.4273
Teenage Fanclu,Tears,electronic,75.529,162.16771
The Cloud Room,Blue Monday,alternative,130.203,228.51873
Jenna Drey,I Told You So,country,151.817,217.15546
Anouk,Girl,alternative,67.432,309.81179
The Show is the Rainow,Silent Night,alternative,115.452,203.72853
After Dark,La Dolce Vita,rock,136.002,180.1922
Method Man,The Show,rock,145.98,150.33424
Jonas Steur,Fever,electronic,128.019,481.20118
Blue Rodeo,Already Gone,rock,93.253,290.7424
The Litter,Kaleidoscope,electronic,132.067,137.01179
IQ,The Other Side,alternative,119.042,142.18404
Die Hunns,On My Mind,rock,116.775,226.11546
Instruction,Rise Up,electronic,163.075,168.30649
Pervading Call Two,On My Mind,rock,140.056,514.08934
Tom Cochrane,Wildest Dreams,rock,89.837,251.84608
Lady Of The Sunshine,Home Sweet Home,country,119.94,255.4771
The Outside Agency,Witchcraft,rock,94.987,295.13098
Cora Verde,Run Away,electronic,151.135,289.77587
Walker Brothers,Orpheus,rock,87.323,207.69914
Bing Crosy,White Christmas,pop,97.671,178.52036
No Face,Without You,rock,100.035,295.81016
Laruso,Never Too Late,electronic,153.242,207.72526
Farewell,War,rock,142.944,277.26322
The Starting Line,Action,hip-hop,96.296,29.30893
FLASH & THE PAIN feat. Tony Montana,Maria,electronic,111.717,150.77832
Throwdown,Slip,electronic,175.801,183.84934
Hanna feat. Ajazmir,Sometimes,electronic,82.668,471.92771
Lay Low,Too Late,rock,66.653,235.62404
Toots Thielemans ,Smile,jazz,77.435,279.48363
Grupo X,Sunshine,hip-hop,102.077,211.69587
Marvin Sease,Dreaming,alternative,128.153,203.62404
The Dells,I Miss You,alternative,104.446,261.45914
Danny Byrd,Weird Science,jazz,177.952,391.83628
James Brown,Bring It On,alternative,121.0,249.23383
The String Cheese Incident,Drive,rock,107.322,233.76934
De La Ghetto,Lover, Please Stay (live),120.015,197.69424
Loon,Run,rock,95.395,236.2771
Dr. Dre ,The Next Episode,hip-hop,95.379,161.61914
Juno Reactor,High Energy Protons,electronic,87.421,392.33261
Aztec Two-Step,Walking on Air,hip-hop,174.491,135.60118
Butterfly Boucher ,Changes,rock,112.565,202.05669
Tinchy Stryder ,Take Me Back,hip-hop,125.127,214.59546
Mark Alexander Bromwich,Underwater,electronic,123.737,261.40689
City Sleeps,Bones,alternative,93.956,221.57016
Allison Moorer,Hallelujah,hip-hop,128.037,205.40036
Usher,Yeah!,hip-hop,105.012,120.81587
Kool & The Gang,Emergency,electronic,123.169,413.88363
Depswa,Let It Go,electronic,160.002,170.31791
Jamiroquai,Alright,jazz,124.0,434.6771
Fefe Doson,Everything,alternative,160.144,252.00281
Chris Rice,Lemonade,electronic,103.021,190.32771
Luis Eduardo Aute,Animal,rock,200.0,274.05016
Faron Young,Winter Wonderland,electronic,120.733,128.70485
Boy Womack,Give It Up,hip-hop,191.368,279.66649
Sufjan Stevens,Silent Night,alternative,91.133,44.82567
Conya Doss,Ride,electronic,90.468,265.482
Fukkk Offf,Bad Boy,hip-hop,94.358,284.62975
Tori Amos,Sugar,electronic,134.619,309.02812
BT,Always,alternative,132.003,372.84526
DJ  Reset,Crush,electronic,114.973,342.25587
Vitamin String Quartet,Wake Up Call,jazz,86.4,245.26322
Scott Wesley Brown,Stronger,hip-hop,86.873,233.11628
U2,New York, New York,124.019,364.66893
Harmful,Chance,rock,128.041,152.0322
The Ones,Superstar,hip-hop,85.32,522.03057
M\xc3\xa5ns Zelmerl\xc3\x6w,Paradise,electronic,117.892,242.1024
Brassmunk,Big,electronic,94.549,232.93342
Kristofer \xc3\x85str\xc3\x6m_ Hidden Truck,Satan,electronic,121.057,252.76036
Maria McKee,Precious Time,jazz,87.237,219.24526
Blk Jks,Summertime,pop,145.013,268.56444
The Almost,Monster,alternative,63.763,377.7824
Nu Brand Flexxx,Emergency,electronic,140.391,212.84526
The Deer Tracks,Hold On,folk,139.118,341.99465
Edwin Yearwood,Coming Down,rock,96.99,231.60118
The Classics IV,Spooky,alternative,106.749,175.69914
Danny Dialo,Get Down,electronic,92.376,288.23465
Demolition Hammer,Neanderthal,electronic,208.582,304.09098
Doleful Lions,Aftermath,electronic,100.248,332.06812
Kay Starr,So Tired,rock,146.91,146.18077
The Devil Makes Three,To the Hilt,electronic,152.651,167.10485
Simple Minds,Different World,rock,130.019,482.0371
Fear Of Pop,In Love,alternative,97.546,286.22322
Cinnamon Chasers,You,classical,130.036,383.50322
Carl Carlton And The Songdogs,White Light,blues,168.556,255.50322
Septemer When,Come Together,electronic,177.321,260.41424
Modeselektor,I Love You,electronic,126.981,317.41342
Locust,Winter,jazz,95.7,385.95873
Joe Sample,Sunrise,folk,113.286,322.58567
Studio 99,Losing My Religion,rock,123.945,272.14322
Sly & The Family Stone;The Roots,Star,rock,90.085,265.45587
Then Jerico,Electric,pop,115.286,149.13261
Samael,Exodus,electronic,106.219,225.09669
The Ends,Mistake,classical,80.149,136.82893
Devanic,Ignorance,rock,165.055,184.37179
Underworld,Ring Road,electronic,95.04,273.55383
Jay Sean ,Down,alternative,131.934,221.28281
Sigue Sigue Sputnik,Love Missile F1-11,alternative,193.268,227.05587
Mitchy Slick,Free,alternative,179.723,277.99465
Apocalyptica,Burn,hip-hop,155.148,257.61914
Ella Fitzgerald,Basin Street Blues,electronic,84.4,185.39057
Black Rain,Falling,rock,104.206,187.92444
Shirley & Lee,Let The Good Times Roll,hip-hop,131.464,154.46159
Ara-Nine,Friends,alternative,131.997,395.38893
Galaxie 500,Pictures,electronic,110.187,205.45261
Information Society,Come With Me,hip-hop,118.058,262.79138
Tasadi,Mars,electronic,91.926,341.62893
Faces,Statement,rock,153.59,279.48363
Incognito,Show Me Love,pop,126.87,336.77016
Sondre Lerche,Phantom Punch,pop,132.271,377.83465
Defecation,Recovery,pop,94.52,143.15057
Amil,Girlfriend,pop,79.127,194.06322
The Highwaymen,Live Forever,electronic,86.693,132.25751
Judas Priest,Private Property,pop,121.175,312.68526
Sandy Vee,Secret Love,country,85.347,387.47383
Ian Gomm,Come On,folk,123.397,169.03791
Brandi Carlile,Have You Ever,pop,200.267,152.94649
ATB pres. Jades,Wrong Medication,electronic,135.045,487.33995
Blue Oyster Cult,Fallen Angel,rock,145.232,192.80934
Roie Williams,Misunderstood,rock,121.379,239.62077
Jay Dee,Think Twice,electronic,99.383,232.51546
KC Flightt vs Funky Junction,Voices,classical,61.007,397.76608
Billie The Vision & The Dancers,City,hip-hop,155.007,245.65506
A Place to Bury Strangers,Ocean,alternative,93.215,358.50404
Tea For Two,Ignorance,rock,121.465,370.62485
Symphorce,Fallen,pop,120.097,354.16771
Vector Lovers,Afterglow,rock,144.034,268.45995
Yves Deruyter,Feel Free,hip-hop,101.347,741.35465
Frank Stokes,Take Me Back,hip-hop,109.576,194.2722
Maniac,Ugly,folk,138.933,241.84118
Hannah,These Days,pop,130.032,205.13914
Cutthroats 9,Move,indie,159.629,191.9473
Danny Williams,Lonely,pop,74.35,175.17669
DNash,Loco,pop,140.023,189.59628
Pamela Williams,Say Yes,pop,115.531,319.42485
Steeleye Span,New York Girls,folk,105.673,181.02812
Totta N\xc3\xa4slund,Lost Highway,blues,120.843,183.48363
Stereo Fuse,Morning,pop,90.245,245.18485
9 Lazy 9,Black Jesus,country,94.756,245.75955
Groove Armada featuring Stush and Red Rat,Get Down,electronic,126.939,431.72526
The Fair Sex,White Noise,electronic,68.806,256.70485
Eric Roerson,She,folk,97.366,225.09669
Laurel Aitken,La La La,pop,81.038,166.13832
Avril Lavigne,Girlfriend,pop,65.583,190.79791
Wallace Roney,Alone Together,rock,135.925,529.94567
Yoshinori Sunahara,Summer,rock,125.659,306.02404
Lightning Dust,Breathe,folk,89.756,199.28771
Leon Rosselson,Voices,classical,120.502,198.84363
The Tranzmitors,Last Night,hip-hop,155.457,158.53669
The Morgans,Say,jazz,120.218,199.36608
Underground Railroad,Headache,rock,152.6,236.09424
Lee Canning,Infinity,pop,137.929,502.9873
Bloc Party,Signs,hip-hop,118.027,525.11302
Faron Young,Country Girl,rock,127.569,165.48526
Ramin Djawadi,Fireman,indie,135.569,129.4624
Dannii Minogue,Creep,pop,115.014,208.32608
Dru Hill,How Deep Is Your Love,electronic,188.849,243.33016
Barez!,Pain,jazz,66.968,681.27302
Sugaaes,Girls,rock,127.974,402.6771
Shearwater,Mistakes,rock,107.955,137.29914
stanton warriors,Get Wild,hip-hop,75.78,342.09914
Incuus,Wish You Were Here,hip-hop,85.004,212.74077
Michael Prophet,Relax,pop,86.26,183.64036
K. Sparks,Good Morning,rock,90.146,172.48608
Umra et Imago,Falling,rock,136.171,435.77424
Dave Berry,The Crying Game,rock,94.996,159.4771
