Artist, Song, Genre, Tempo, Duration
Ms. Nora,Believe,folk,115.243,172.30322
Shiny Toy Guns,Nothing Compares 2 U,alternative,120.045,302.41914
Sharam Feat. Daniel Bedingfield,The One,alternative,127.968,565.13261
The Thermals,A Pillar of Salt,rock,163.685,197.43302
ATFC,Life,pop,190.175,445.07383
Scandy,Split,electronic,130.047,323.42159
Ruth,Dream,hip-hop,131.068,145.3971
Gwen Stefani,What You Waiting For?,rock,127.148,246.90893
My Little Pony,Stars,alternative,107.959,226.11546
James Clay,Georgia On My Mind,rock,148.744,348.36853
Freeland,Under Control,electronic,172.966,279.17016
Rhythms Del Mundo feat. The Zutons ,Runaway,folk,146.169,188.15955
Brian Tarquin,What It Is,folk,119.41,183.92771
Optical,Millennium,alternative,113.381,375.32689
Remy Ma,My Life,hip-hop,111.147,198.922
Cash Cash,Dynamite,rock,134.054,219.0624
Ray Smith,Forever Yours,rock,112.398,186.74893
Mary Karlzen,Sixteen,folk,141.898,268.22485
Joe Lovano,Evolution,rock,141.327,547.44771
Killer Mike,Can You Hear Me,jazz,131.964,204.35546
Factor,Rain,electronic,115.03,237.40036
Stan Freerg,Try,folk,67.973,195.97016
Geri Halliwell,Walk Away,rock,90.117,303.72526
Mikaelas Fiend,Untitled,alternative,82.819,366.15791
Consequences,Parasite,country,130.931,329.09016
Gurid Hansdottir,Out of Sight,folk,147.916,331.38893
Karen O And The Kids,Animal,rock,119.004,250.46159
Lutan Fyah,Eden,pop,160.816,256.10404
Percy Mayfield,The Voice Within,rock,43.208,150.282
Anti,Mama, I'm Coming Home,145.059,285.25669
Charles Williams,The Future,rock,120.27,160.39138
Ledisi,Everything Changes,pop,91.939,240.66567
Heather Headley,I Wish,hip-hop,121.94,237.53098
Toxic Field Mice,Last Call,pop,120.056,277.68118
Bic Runga,Gravity,rock,88.068,221.59628
Dan the Automator_ Del the Funky Homosapien,Mastermind,hip-hop,94.242,214.83057
DJ Tatana,Silence,electronic,129.059,184.71138
SKOLD,I Will Not Forget,rock,85.443,299.15383
Garland Jeffreys ,Sexuality,folk,116.032,237.5571
John Travolta ,Summer Nights,electronic,83.292,216.76363
Joe Strummer,Sandstorm,electronic,160.247,117.57669
Tiny Tim,Paradise,electronic,86.242,192.9922
Willy Porter,Breathe,folk,78.618,230.13832
Sara Hickman,Take Me With You,rock,117.668,274.15465
Milemarker,Untitled,alternative,141.61,29.36118
For The Worse,Do Or Die,electronic,105.617,61.962
Skatterman & Snug Brim,Crazy,alternative,97.073,208.56118
Shazz,Hold Me,blues,123.846,339.33016
Seeed,Pressure,classical,125.828,152.52853
Paul Oakenfold,Southern Sun,electronic,136.988,585.1424
Faienne Delsol,Come Along,hip-hop,145.222,100.44036
PJ Harvey,The Devil,alternative,113.937,176.97914
BWO,Happiness,rock,97.014,174.34077
Jefferson Starship,Awakening,folk,131.679,483.70893
Rapider Than Horsepower,Not Me, Not I,136.977,91.89832
The Dells,Show Me,hip-hop,166.598,150.96118
Year of No Light,Metanoia,rock,121.111,269.16526
Mike Misar,You,classical,126.926,357.82485
Chris Whiteley,Quicksand,rock,85.44,308.29669
CDM Project,I Believe,jazz,129.438,232.85506
Ultraeat V Scott Brown,Elysium (I Go Crazy),electronic,129.997,375.61424
John Berry,Today,electronic,105.855,223.42485
Vivian Green,Superwoman,pop,93.359,257.48853
Markus,Wake Up,alternative,126.014,382.9024
Euge Groove,Just My Imagination,alternative,159.758,295.96689
The Late Greats,Hours,electronic,116.034,212.27057
Rachel Rachel,In Your Arms,pop,131.976,283.61098
Kelly Clarkson,Already Gone,rock,147.909,281.5473
The Serendipity Singers,Today,electronic,101.322,158.61506
Shuggie Otis,Hurricane,rock,122.737,140.48608
Ray Charles,Drift Away,pop,141.411,226.06322
Johnny Otis,Misery,rock,103.174,185.33832
Roy Harper,Forever,hip-hop,191.682,212.11383
The Grapes Of Wrath,Try,folk,161.413,210.23302
Beenie Man,Woman,folk,112.458,176.84853
Iman,When,electronic,131.961,193.20118
Alex de Grassi,The Man I Love,folk,45.551,284.682
Helloween,Warrior,hip-hop,177.326,240.74404
Sathima Bea Benjamin,Caravan,indie,93.341,444.96934
Amelia Curran,California,rock,112.31,283.84608
Eerie Von,The Wheel,alternative,86.639,612.80608
C\xc3\xa9line Dion,Eyes On Me,blues,90.015,233.87383
Ne-Yo,Closer,indie,126.071,234.31791
Ty Herndon,Steam,folk,101.865,217.33832
Big Star,Way Out West,rock,99.973,173.68771
The Magic Numers,Tonight, Tonight,123.476,300.2771
Clint Black,Someday,indie,84.799,262.37342
Benga,Emotions,pop,0.0,176.84853
Magik Johnson,Move,indie,126.914,429.66159
Take It Back!,A New Day,alternative,94.77,171.88526
Stevie Wonder,Love Light In Flight,pop,108.676,414.1971
The Asteroid Galaxy Tour,Hero,jazz,80.001,248.99873
Bill Frisell,New Day,hip-hop,63.26,327.00036
Question???,Take It Back,rock,92.995,213.08036
Lloyd Spiegel,Who Do You Love,electronic,152.086,183.7971
Lethal B,Slow,electronic,92.092,209.65832
Buckcherry,Borderline,electronic,97.941,266.86649
Die! Die! Die!,Hold Me,blues,97.72,183.30077
Kim Burrell,Home,folk,105.652,275.61751
Plain Jane Automoile,Close My Eyes,rock,118.01,248.11057
Martha Reeves,Spooky,alternative,105.4,201.45587
J.C. Lodge,Let Me Down Easy,pop,90.703,233.76934
Jump Little Children,Requiem,alternative,157.458,347.97669
Manian feat. aila,Heaven,electronic,141.949,336.97914
Raheem Devaughn,Believe,folk,121.716,312.92036
Morrissey,Piccadilly Palare,rock,132.242,206.36689
Freakhouse,Disconnected,electronic,160.057,222.40608
Ferd (Jelly Roll) Morton,Tom Cat Blues,jazz,162.809,184.86812
Tones On Tail,War,rock,146.258,198.84363
CDM Project,Insomnia,pop,127.042,228.20526
Dyor 2 Dyor,Vision,electronic,131.991,451.02975
Delight,Not Letting Go,hip-hop,100.009,240.84853
Jim Brickman,You,classical,143.448,251.11465
Jupiter Sunrise,Suddenly,pop,127.007,276.63628
Glenn Miller,Indian Summer,electronic,80.691,201.09016
Seguridad Social,Wish You Were Here,hip-hop,146.142,220.682
Madness,Dust Devil,pop,162.829,203.38893
Brainstorm,Waterfall,rock,124.987,264.38485
The O.A.O.Ts,On & On,jazz,169.089,124.99546
Girls Aloud,Life Got Cold,rock,88.973,210.33751
No Dout,Sixteen,folk,157.064,202.23955
Yolanda Adams,Thank You,rock,108.802,371.46077
Vinylase,Life,pop,140.034,304.48281
Beau Williams,Wonderful,hip-hop,135.408,206.99383
Fred Thomas,Come Back,electronic,113.757,173.68771
Bo Neuwirth,Private Eye,rock,183.346,177.08363
Cern,Non Fiction,rock,87.003,336.22159
Street Dogs,Stand Up,alternative,108.454,140.61669
Art Pepper,Imagination,electronic,83.345,355.5522
Junior Kelly,Music,electronic,148.178,240.32608
Scapegoat,Love,folk,147.56,117.41995
Codie Prevost,Spin,rock,120.073,191.79057
Dishwalla,Stay Awake,electronic,165.419,312.92036
Toni Braxton,Always,alternative,120.141,269.76608
Hirshee,California,rock,128.098,418.14159
ATB,Summer Rain,electronic,131.985,407.14404
Miki Howard,Solitude,electronic,74.897,281.67791
Ercola feat. Annie,Follow Me,rock,131.207,412.73424
Lightnin Hopkins,Everything,alternative,137.548,177.76281
Snow Patrol,Run,rock,80.538,335.96036
Faithless,Insomnia,pop,126.917,205.63546
Dot Allison,Quicksand,rock,131.915,328.6722
Wayne Wonder,In Your Eyes,folk,154.18,245.44608
Naoki Kenji,Move,indie,109.984,235.78077
Marty Casey & Lovehammers,Clouds,hip-hop,151.938,299.02322
The Hentchmen with Jack White,Automatic,electronic,193.124,112.1171
Karen Peck And New River,UFO,electronic,171.93,179.59138
Medwyn Goodall,Mermaids,electronic,119.875,658.33751
Jenny Piccolo,Pure,classical,151.903,45.19138
Hazard,Mars,electronic,104.003,219.76771
Numer 9,For You,jazz,89.961,188.08118
Live,Sun,alternative,135.271,212.94975
Troy Shondell,Gone, Gone,109.153,144.53506
Flairs,Radio,alternative,116.973,133.61587
Fat Freddys Drop,Wandering Eye,electronic,119.564,210.20689
Headmix,Reach Out,rock,135.869,310.38649
Walter Beasley,From This Moment On,rock,183.906,276.74077
Laelle (featuring Patti Laelle),Lady Marmalade,rock,117.056,235.98975
Voleeats,Diamonds,electronic,124.985,224.39138
Esther Williams;Esther Phillips,Use Me,pop,164.517,232.82893
Boy Broom,Coming Home,classical,62.553,401.76281
Guitar Slim,Quicksand,rock,132.091,143.90812
John Michael Talot,The Conductor,indie,142.059,256.83546
Savage Garden,Violet,rock,108.167,243.17342
Talvin Singh,Butterfly,rock,127.151,276.1922
Ultraviolence,Paranoid,hip-hop,200.752,224.26077
The Jelly Jam,Runaway,folk,171.066,197.53751
Vanilla Ninja,Bad Girls,jazz,139.005,191.13751
The Charlatans,This Is The End,pop,140.028,270.54975
The K.L.F.,3 A.M. Eternal,electronic,142.993,547.21261
Gary Burton ,Caravan,indie,99.947,389.17179
Azul Violeta,Luna,pop,107.853,259.42159
Nat King Cole,The Christmas Song,rock,74.288,190.37995
ATB,Hold You,electronic,134.033,448.05179
Bad Hait,Forever,hip-hop,80.134,266.1873
Lumidee ,Crazy,alternative,109.981,236.38159
Allen Hoist,Summertime,pop,96.033,262.94812
Lichtenerg,Surrender,electronic,90.181,293.56363
Corona,Time Capsule,pop,155.997,275.43465
Sonny Sharrock Band,Kate,indie,88.177,351.242
Underworld,Ring Road,electronic,156.414,489.35138
Dave Darell,Children,electronic,127.946,217.33832
Imagine,Superstar,hip-hop,93.211,330.73587
Scott Glasgow,Sandstorm,electronic,15.762,170.65751
Beeda Weeda feat. Playoy,Hot Mess,electronic,105.176,243.722
Permanent Me,Twenty Years,rock,44.786,183.17016
Brutal Truth,Slow,electronic,99.625,175.01995
Lucky Due,Shut Up,pop,145.605,308.89751
Salim Nourallah,Untitled,alternative,84.468,239.67302
The Go Faster Nuns,Shake It,folk,192.019,188.39465
Bissen,Quicksand,rock,139.996,414.06649
Pig & Dan,Sympathy for the Devil,alternative,130.016,369.60608
Delta Goodrem,Lost Without You,rock,130.272,244.16608
Joana Zimmer,Dance With My Father,pop,85.121,238.31465
Junior Senior,Dynamite,rock,156.131,176.06485
George Michael,Outside,rock,150.187,368.95302
The Oriental Groove Association,Kiss Kiss,hip-hop,97.014,203.72853
Dido,White Flag,hip-hop,86.628,188.21179
Diary of Dreams,Touch,jazz,125.197,60.60363
Killing Floor,Sunday Morning,rock,80.097,61.85751
The Staple Singers,Swing Low Sweet Chariot,folk,74.407,169.35138
Dead Poetic,Animals,rock,114.999,159.89506
Zoegirl,The Truth,hip-hop,150.059,436.71465
We Wilder,Big Time,folk,167.405,258.24608
The Northern Pikes,Walk Away,rock,95.418,197.69424
The Maccaees,The Real Thing,rock,102.922,97.61914
Derek Howell,Dark Horse,folk,126.976,553.97832
Paul Desmond;Jim Hall;Alert Richman;Stan We;Romeo Penque;Gloria Agostini;Milt Hinton;Roert Thomas;Bo Prince,Body and Soul,pop,90.226,292.62322
JoJo,Leave (Get Out),pop,73.597,229.58975
Leona Naess,Lonely Boy,rock,166.765,363.75465
From Head To Toe,Words,electronic,162.856,185.46893
STFU,Thriller,rock,84.684,196.15302
Benga,Better,electronic,144.001,145.6322
Truth Enola,1999,rock,163.914,257.95873
Final Fantasy,Untitled,alternative,135.113,39.52281
Dance Hall Crashers,Setting Sun,rock,163.41,167.13098
Speech Defect,Solid Gold,rock,91.706,215.66649
Anna Eriksson,Holy Water,alternative,114.408,281.86077
Sprung Monkey,Man, It's So Loud in Here,123.688,282.20036
Marc Antoine ,Mas Que Nada,pop,175.05,223.60771
Dann Huff,Love,folk,149.945,79.882
Two Fingers,Bad Girl,electronic,87.474,217.23383
Jack Olivian,Downtown,alternative,126.533,65.30567
Eminem,Rock Bottom,electronic,184.045,214.12526
Kiss,Deuce,rock,127.064,187.68934
The Last Poets,Untitled,alternative,112.724,374.09914
David Tao,I Love You,electronic,57.176,341.36771
Incuus,Wish You Were Here,hip-hop,84.998,213.05424
Michael Gray ,Borderline,electronic,125.997,509.75302
Tau,Allein,hip-hop,148.591,259.86567
Nils Landgren & Johan Norerg,Everything Must Change,rock,57.345,309.75955
John Boswell,Reunion,electronic,181.8,321.67138
Khalil Fong,If You Leave Me Now,jazz,95.942,222.98077
Simone Tavazzi,Division,electronic,125.01,466.57261
Chris Eaton,Everlasting Love,rock,183.962,316.94322
New Order,Fine Time,alternative,125.147,282.8273
Stendal Blast,Adieu,pop,90.091,303.75138
Poundhound,She,folk,160.01,159.63383
Marco V,When the Night Falls,electronic,130.021,495.67302
Shannon Curfman,Never Enough,alternative,106.212,227.52608
Primal Scream,Jesus,pop,116.125,222.74567
The Northern Pikes,Dream Away,pop,147.777,281.25995
Barara Lusch,Girl Talk,pop,95.757,254.82404
Alessis Ark,Woman,folk,77.464,173.45261
Action Plan,He, John / Was vom Leben bleibt,167.884,149.91628
Aerospace,Hollywood,alternative,122.481,472.81587
Scarlet,Life Support,rock,90.025,186.5922
Marian McPartland ,Conversation,pop,152.51,192.10404
Joni James,Let There Be Love,rock,180.414,154.61832
Young Jeezy,Rock Star,hip-hop,86.816,77.42649
Moose,Hold On,folk,69.057,126.98077
Anders Johansson,She Said,hip-hop,162.042,208.16934
Dido,Thank You,rock,130.004,568.97261
Bodyangers,Famous,hip-hop,127.943,391.05261
Jadon Lavik,What If,country,91.991,266.37016
The Boston Pops Orchestra ,Memory,folk,89.27,277.55057
Whole Wheat Bread,Broke,indie,115.409,134.94812
Timex Social Clu,Rumours,pop,107.481,287.68608
Ben Lee,Light,electronic,98.213,588.40771
Barados,In Your Eyes,folk,176.371,228.33587
Polaris,Control,pop,142.997,468.76689
Les Tr\xc3\xa8s Bien Ensemle,Sahara,blues,140.348,189.54404
Link Wray & The Wraymen,Rendezvous,electronic,125.074,113.68444
Storyville,Two People,rock,165.968,318.51057
Nas,One Love,rock,185.756,324.88444
Larry Heard,Missing You,rock,116.073,396.53832
Tommy Makem & Liam Clancy,Golden,pop,88.435,254.98077
Alex Smoke,A Moment To Myself,electronic,131.962,296.6722
Wild Cherry,Hold On,folk,159.74,253.98812
Sli,Family Man,classical,96.344,328.61995
DJ Fait,Because of You,hip-hop,141.99,405.55057
Reni Jusis,Dreadlock Holiday,rock,106.011,348.29016
Organ Donors & Kidd Kaos,Silence,electronic,140.08,524.56444
Cindy Morgan,Glory, Part II,137.879,305.94567
Amps For Christ,The Race,electronic,123.318,40.98567
Nick Lachey,Shut Up,pop,107.878,205.11302
Notes From Underground,War,rock,130.005,190.69342
Laura Marling,Ghosts,folk,142.397,181.99465
Mud,Rocket,alternative,146.831,246.49098
Bruce Hornsy,Cruise Control,electronic,97.524,303.46404
John Holt,Body Language,hip-hop,86.119,253.83138
Sun Ra,Sky,electronic,106.804,123.53261
One Dove,Sirens,hip-hop,186.625,393.32526
SLS,Star,rock,116.012,207.09832
Gogi Grant,Secret Love,country,57.383,185.10322
Adrian Weyermann,Life,pop,87.836,221.12608
Korn,A.D.I.D.A.S.,jazz,112.214,152.78975
Modest Mouse,Perpetual Motion Machine,indie,109.227,190.92853
Major Lance,Everytime,pop,148.04,125.64853
E-Rotic,Missing You,rock,140.003,372.4273
The Supremes,Somewhere,folk,70.285,362.03057
Third Eye Blind,Camouflage,electronic,149.082,274.99057
Sutitle,Untitled,alternative,184.974,251.34975
The Mermen,Sway,pop,89.327,283.11465
Wavetraxx,Freedom,hip-hop,144.018,388.91057
Roachford,Higher,hip-hop,104.007,273.65832
Lucy Pearl,Everyday,jazz,108.911,240.27383
Gerald Alright,I Need You,rock,86.891,233.63873
Gariel,Arcadia,electronic,127.986,592.77016
The Woodentops,Last Time,electronic,94.122,248.16281
Edge Of Dawn,What If,country,108.898,144.29995
Kanye West,Jesus Walks,hip-hop,120.525,210.88608
Delly Ranks,I Swear,hip-hop,120.456,233.58649
Carlos Chaouen (F),Loca,alternative,127.824,235.80689
Moin Master Feat. Roin S.,Show Me Love,pop,125.999,464.87465
The Roots ,Unwritten,pop,96.945,82.80771
Aqualung,Tongue-Tied,pop,168.246,230.81751
Kenny Brown,All I Want,electronic,153.406,211.80036
Devics,Alone With You,rock,80.378,308.94975
Les McCann,With These Hands,pop,77.582,358.76526
Stern,On the Edge,folk,130.074,295.44444
Dark Captain Light Captain,Summer,rock,120.06,328.17587
Powderfinger,These Days,pop,84.258,298.94485
Boi Humphrey,Hello,jazz,128.44,359.28771
Michael Jackson,Gone Too Soon,rock,73.399,201.74322
Neal Hefti,Do It Again,hip-hop,121.194,137.63873
All Saints,Alone,rock,160.094,215.74485
Diomedes Diaz,Usted,pop,108.688,238.65424
Sounds Like Violence,Changes,rock,149.841,224.23465
Arisen Flame,If I Let You Go,pop,135.997,428.87791
DJ Shadow,Untitled,alternative,177.099,24.92036
Eraserheads,Downtown,alternative,114.213,271.0722
Jordin Sparks,Battlefield,pop,147.995,273.21424
Nelly,E.I.,hip-hop,180.099,286.45832
Midnight Express,Music,electronic,126.994,567.37914
The Woodentops,Get It On,blues,192.531,200.07138
Resistance 77,Honesty,classical,215.661,131.05587
Messyheads,There You Go,pop,135.027,275.87873
Meat Beat Manifesto,Falling,rock,108.616,118.02077
Bryan Adams,Heaven,electronic,131.806,270.52363
Kuffdam & Plant Feat. ATW,Tears,electronic,0.0,592.79628
Griffin House,Let Me In,indie,113.03,226.63791
Nico,Little Sister,rock,78.521,268.45995
Capoeira Twins,Lose Control,indie,134.075,506.25261
Pezz (early Billy Talent),Silence,electronic,208.123,21.73342
Julian Lennon,Space,rock,108.039,263.78404
Five Iron Frenzy,Canada,rock,98.199,236.09424
Ricky Valance,Boy, Boy,116.22,164.62322
Jon B. (featuring Cuan Link),All I Want Is You,electronic,131.219,312.37179
Erik Berglund,Awakening,folk,149.233,493.71383
The Kings Singers,The Gift,rock,100.892,133.38077
Curtis Stigers,Crazy,alternative,88.0,309.73342
Hundred Reasons,Boy, Boy,130.142,238.57587
Clara Ward,Somewhere,folk,96.167,160.78322
Middle Of The Road,Auld Lang Syne,jazz,120.053,200.38485
Foghat,Wide Boy,rock,169.562,164.12689
Brian Borcherdt,Safe,hip-hop,102.279,188.05506
Icewater,Gangsta,hip-hop,169.304,222.11873
The Wild Magnolias,Battlefield,pop,118.806,228.04853
David deMaria,Samurai,electronic,203.861,209.8673
Delta Goodrem,Believe Again,pop,121.944,346.74893
Jis ,Smile,jazz,167.648,211.82649
Billy Gilman,Little Things,pop,86.598,144.66567
Steve Smith,Smile,jazz,119.998,239.3073
Ham Sandwich,Words,electronic,131.332,233.7171
Dokken,Young Girls,rock,143.452,235.49342
Splender,Supernatural,electronic,119.795,246.04689
Gazeo,Masterpiece,pop,121.977,255.03302
Visti and Meyland,Stars,alternative,218.084,498.62485
Roots of Reellion,Amnesia,folk,57.036,348.3424
Mike Leon Grosch,24 Hours,rock,119.825,229.74649
Build An Ark,Always There,pop,81.917,501.78567
Frost,Diamonds and Pearls,rock,124.18,265.56036
Fad Gadget,Jump,folk,158.061,249.28608
Kish Mauve,Lover, Please Stay (live),165.102,153.33832
O2L,Knock Knock,indie,140.005,187.76771
Spook And The Guay,Superman,rock,105.362,231.65342
Timothy B. Schmit,Voices,classical,85.665,98.53342
Mark Ronson feat. Phantom Planet,Just,hip-hop,129.937,195.52608
Uriah Heep,One Day,pop,152.915,164.70159
Shirley Horn ,Conversation,pop,160.203,53.96853
Tiago Iorc,My Girl,pop,166.528,209.57995
Tiny Dancers,Shame,alternative,212.759,163.42159
The North Pole Band,Silent Night,alternative,141.835,125.07383
Our Lady Peace,Carnival,rock,147.931,289.41016
Beth Quist,Finale,electronic,133.826,377.23383
Presuntos Implicados,Eden,pop,160.044,262.97424
Junior Byles,Fever,electronic,139.465,170.762
Leonard Cohen,Hallelujah,hip-hop,64.142,414.77179
Bloomfield,Encore,electronic,99.988,270.86322
Super Mal,Light Years,jazz,120.022,275.56526
Nikka Costa,The Denial Twist,rock,173.55,169.45587
Nick Cave & The Bad Seeds,More News From Nowhere,alternative,113.878,407.19628
Whitney Houston,How Will I Know,pop,118.734,239.41179
Kanye West ,Gone, Gone,93.575,254.4322
Jimmy Jones,I Told You So,country,119.486,126.95465
Elisa,Tell Me,hip-hop,125.883,307.40853
The Whiteliners,Pump It,pop,127.954,412.94322
Less Than Jake,Shotgun,electronic,215.178,178.80771
Roland Kenzo,Everlasting Love,rock,142.947,332.35546
Survivor,Reach,pop,131.936,283.03628
Gazpacho,Souvenir,alternative,113.961,213.34159
The Pure feat. Klaus Schuert,Separate Ways,rock,139.012,273.55383
The Hoax,This Time,rock,82.288,162.37669
Deorah Coleman,Seven Days,classical,121.062,220.47302
Joe Satriani,The Journey,folk,92.061,250.67057
Deadmau5 & Chris Lake,I Said,electronic,85.313,449.82812
The Outfield,Your Love,hip-hop,129.695,221.83138
La Roux,Quicksand,rock,130.022,358.13832
Peggy Lee,Let There Be Love,rock,157.203,123.37587
Mink DeVille,Party Girls,hip-hop,110.367,271.49016
Mariah Carey,Dreamlover,pop,100.699,234.00444
Carrie Newcomer,Hold On,folk,134.153,188.57751
Brian Setzer,Back Streets of Tokyo,rock,139.249,288.39138
Gaor Szao,Some Velvet Morning,rock,94.036,327.33995
Los Visitantes,Fiesta,folk,149.867,160.39138
Mountain,Spark,jazz,71.128,479.03302
John Barry,Smile,jazz,119.044,216.92036
The Creepshow,Long Way Down,alternative,100.582,205.71383
Celtic Woman,Silent Night,alternative,62.707,204.9824
Culture Kult\xc3\xcr,Forever,hip-hop,131.057,342.20363
The Les Humphries Singers,Carnival,rock,172.045,255.92118
Pound For Pound,Darkness,rock,167.339,117.15873
The Heavy,Tell It Like It Is,rock,150.03,202.84036
Central Seven,If I Were You,folk,141.867,190.92853
Value Pac,Missing You,rock,120.573,111.49016
Seamus Haji vs Mark Knight & Funkagenda,Good Times,rock,127.975,289.4624
Jimmy Barnes,Temptation,alternative,175.914,197.69424
India.Arie,Little Things,pop,95.121,210.80771
Whitney Houston,I Learned From The Best,pop,134.009,263.57506
Tones On Tail,Twist,electronic,173.065,310.54322
Ndidi Onukwulu,Long Way Home,electronic,81.068,173.47873
Siouxsie And The Banshees,Candyman,indie,156.135,226.66404
Level 42,Children Say,jazz,113.218,338.96444
Tom Grant,Winter Wonderland,electronic,107.987,229.95546
Chin Chin,Pullover,electronic,117.371,242.25914
From First to Last,The Other Side,alternative,125.95,221.59628
Lexy & K-Paul Feat. Das Bo,The Clap,electronic,125.998,415.4771
Wailing Souls,If I Were You,folk,98.984,228.04853
Five Foot Thick,Nothing,pop,106.579,336.40444
John OCallaghan,Walk Away,rock,130.006,472.39791
Sonny Rollins,Solitude,electronic,69.551,467.56526
Tommy Dorsey,Marie,rock,89.012,164.64934
Sting,Fragile,classical,167.817,233.19465
Cem Salman,Something Special,jazz,124.988,422.73914
The Paragons,Come Together,electronic,168.027,202.63138
Chris Caffery,Amazing Grace,folk,80.371,99.65669
Faker,My Way,electronic,134.123,171.65016
The Mist Of Avalon,Follow Me,rock,135.016,308.55791
Deluxe,Breathing,folk,148.035,322.14159
Bj\xc3\x6rk,I Miss You,alternative,120.909,239.80363
Joe Satriani,Love Thing,rock,85.388,229.61587
Van Morrison,Keep It Simple,jazz,150.086,213.86404
Richard Grey,Thriller,rock,128.008,192.07791
Atom,Come With Me,hip-hop,140.019,538.27873
Liquido,Forever Yours,rock,144.975,216.55465
Warrant,Heaven,electronic,145.687,237.29587
Fetchin Bones,Kingdom,rock,98.427,172.19873
Dressy Bessy,Sunny,rock,112.496,131.70893
The Kooks,Sway,pop,151.493,215.35302
Fad Gadget,The Box,electronic,113.22,253.04771
Mudvayne,Dig, Lazarus,135.076,161.95873
5th Ward Boyz,Wake Up,alternative,86.633,41.32526
Sunscreem,Secrets,folk,124.996,491.98975
Paloalto,Bones,alternative,136.359,283.68934
Dogs Of Peace,I Wanna Know,pop,208.844,185.25995
Greg Vaccariello,Bad Girl,electronic,108.996,141.97506
Journey,Why,rock,142.0,405.60281
Starecase,Faith,rock,131.996,385.69751
52nd Street,Look Into My Eyes,hip-hop,120.967,422.19057
Max De Castro,Stereo,rock,97.311,313.70404
Destinys Child,If,pop,120.402,255.86893
Vakill,Dear Life,rock,181.839,177.50159
The Mayflies USA,Thinking Out Loud,pop,118.005,210.80771
Tom Baxter,Joanna,rock,84.822,180.40118
Sugaaes,My Love is Pink,pop,84.686,224.20853
Lam,Heaven,electronic,206.01,300.06812
Fake Prolems,1234,folk,88.801,84.79302
SONATA ARCTICA,Broken,rock,111.992,318.09261
Boy Vinton,Blue Velvet,electronic,83.311,171.02322
Jimmy Riley,Change,alternative,135.016,210.85995
The Casualties,Riot,electronic,197.142,124.81261
Gun,Borrowed Time,folk,119.938,275.01669
Uriah Heep,Pilgrim,blues,142.002,425.89995
Enrique Iglesias,Hero,jazz,101.32,264.202
Diecast,These Days,pop,85.043,205.76608
Soweto String Quartet feat. Khanyo Maphumulo,I Want To Know What Love Is,rock,161.983,405.86404
Cancer Bats,Agenda Suicide,indie,160.045,179.25179
Gogi Grant,The Man I Love,folk,138.683,172.95628
C\xc3\xa9saria Evora,Lucy,rock,86.678,11.54567
Giorgio Moroder,Evolution,rock,125.985,450.97751
Dogzilla,Without You,rock,138.003,319.99955
Keni Burke,All Night,electronic,110.788,277.10649
Soft Touch Feat. Bro Resistance,War,rock,187.966,252.13342
7 Skies & Kiholm,Lost & Found,electronic,138.027,236.5122
Jehro,All I Want,electronic,160.109,199.54893
Hatiras,Running,electronic,131.961,460.66893
As I Lay Dying,Collision,electronic,90.001,190.35383
Batdorf & Rodney,Let Me Go,pop,118.415,378.67057
Switchlade Symphony,Wicked,hip-hop,133.32,270.8371
Switchlade Symphony,Wicked,hip-hop,133.435,259.5522
Sunscreem,Exodus,electronic,134.997,233.11628
Badfinger,Because I Love You,electronic,147.98,169.40363
Saint Etienne,Avenue,electronic,90.883,460.22485
Tiamat,Clouds,hip-hop,140.268,219.84608
Il Divo,Mama, I'm Coming Home,83.98,198.00771
A Place to Bury Strangers,Get On,electronic,224.522,158.40608
Jean Claude Ades,Someday,indie,95.679,348.26404
Erase The Grey,Rain,electronic,130.103,236.38159
Museum Pieces,Stay Too Long,hip-hop,116.119,178.54649
George Shearing,Caravan,indie,88.116,265.97832
Joe Walsh,Indian Summer,electronic,119.61,183.19628
Lam,Heaven,electronic,137.966,257.09669
Chairlift,Bruises,alternative,170.18,233.97832
Die Symphony,Angels,rock,160.007,200.85506
Warlocks,What We Do,hip-hop,98.988,223.29424
Donna Fargo,Funny Face,rock,99.089,158.64118
Soft Cell,Soul Inside,electronic,150.175,269.89669
Coco Electrik,Love Machine,electronic,236.004,275.722
Universal Order of Armaggedon,City,hip-hop,113.97,107.83302
Ruen_ Orsini_ Vancini,Kung Fu,rock,190.04,207.49016
Van She,Changes,rock,139.968,206.96771
Cracker,Seven Days,classical,135.475,263.47057
Aggro Santos ,Candy,rock,122.032,180.13995
Redstar,Evolution,rock,135.053,396.40771
Stella Parton,Legs,electronic,193.034,168.95955
Liars,Protection,rock,120.166,269.45261
Drama,Alright,jazz,76.013,313.65179
Mr. Irish Bastard,Let Go,electronic,100.526,187.11465
La Baaz,Vertigo,electronic,126.002,419.73506
Wham!,Love Machine,electronic,144.213,202.68363
Ok,Better,electronic,110.973,232.46322
Crash Kelly,Movie,pop,127.027,164.25751
James Galway,Un-Break My Heart,pop,111.956,323.42159
Ian Pooley,Heat,electronic,126.0,315.402
DJ Omega,Purgatory,rock,106.671,231.96689
Narvel Felts,Everlasting Love,rock,118.926,142.36689
Just Say Yes,Today,electronic,91.329,387.34322
The Stingers ATX,Come Home,rock,129.968,153.91302
Elton John,Slave,rock,183.072,173.50485
The Rutles,Under My Skin,pop,124.166,211.06893
