_id,l_ID,r_ID,l_title,l_artist,l_year,r_title,r_artist,r_year,_sim_score
22899,b184284,a15529,Thank You,Dottie Peoples,0,Thank You,Amanda Lear,1988,1.0
22900,b42981,a15529,Thank You,Marion Meadows,2002,Thank You,Amanda Lear,1988,1.0
22901,b294281,a15548,One,Sr. Nadie;LLuvia Rojo,0,One,Cody Simpson,2009,1.0
22902,b209550,a15548,One,Slum Village,2002,One,Cody Simpson,2009,1.0
22903,b127250,a15548,One,Talvin Singh,2001,One,Cody Simpson,2009,1.0
22904,b91412,a15548,One,Justyna Steczkowska,0,One,Cody Simpson,2009,1.0
22905,b319388,a15548,One,Filter,1998,One,Cody Simpson,2009,1.0
22906,b332061,a15548,One,Ghostface Killah,2000,One,Cody Simpson,2009,1.0
22907,b246558,a15548,One,Lam,0,One,Cody Simpson,2009,1.0
22908,b281888,a15548,One,Electric Big,0,One,Cody Simpson,2009,1.0
22909,b151203,a15548,One,New Identity,0,One,Cody Simpson,2009,1.0
22910,b250916,a15548,One,Jack Bruce,2003,One,Cody Simpson,2009,1.0
22911,b93861,a15548,One,Processor,0,One,Cody Simpson,2009,1.0
22912,b211367,a15548,One,The Royal Philharmonic Orchestra,1999,One,Cody Simpson,2009,1.0
22913,b286637,a15548,One,Chris Clark,1997,One,Cody Simpson,2009,1.0
22914,b139572,a15548,One,Santa Claws and the Naughty But Nice Orchestra,2007,One,Cody Simpson,2009,1.0
22915,b302837,a15548,One,Creed,0,One,Cody Simpson,2009,1.0
22916,b306623,a15548,One,Elva Hsiao,0,One,Cody Simpson,2009,1.0
22917,b224067,a15548,One,The Inchtaokatales,2002,One,Cody Simpson,2009,1.0
22918,b106948,a15548,One,Ed Bruce,0,One,Cody Simpson,2009,1.0
22919,b205894,a15548,One,Rodrigo y Gariela,2004,One,Cody Simpson,2009,1.0
22920,b104010,a15548,One,Paul Colman Trio,2003,One,Cody Simpson,2009,1.0
22921,b124664,a15548,One,Astral Projection,2009,One,Cody Simpson,2009,1.0
22922,b68515,a15548,One,Phil Stacey,2009,One,Cody Simpson,2009,1.0
22923,b254810,a15548,One,Korn,2005,One,Cody Simpson,2009,1.0
22924,b117084,a15548,One,Muffler,1999,One,Cody Simpson,2009,1.0
22925,b331357,a15548,One,Parachute Band,0,One,Cody Simpson,2009,1.0
22926,b250334,a15548,One,Johnny Cash,2000,One,Cody Simpson,2009,1.0
22927,b56677,a15548,One,Joe Lee Wilson,0,One,Cody Simpson,2009,1.0
22928,b130281,a15548,One,Bigod 20,1994,One,Cody Simpson,2009,1.0
22929,b337832,a15548,One,Raz Ohara & The Odd Orchestra,2007,One,Cody Simpson,2009,1.0
22930,b244338,a15548,One,Cipher,0,One,Cody Simpson,2009,1.0
22931,b159349,a15548,One,Ohm G & Bruno,0,One,Cody Simpson,2009,1.0
22932,b289659,a15548,One,Electric Big,0,One,Cody Simpson,2009,1.0
22933,b239357,a15548,One,Stephen Simmonds,0,One,Cody Simpson,2009,1.0
22934,b285833,a15559,Success,Dannii Minogue,1991,Success,Dannii Minogue,1991,1.0
22935,b253173,a15559,Success,The Weather Girls,1983,Success,Dannii Minogue,1991,1.0
22936,b243223,a15559,Success,Loretta Lynn,1994,Success,Dannii Minogue,1991,1.0
22937,b128,a15559,Success,Smitty,0,Success,Dannii Minogue,1991,1.0
22938,b285833,a15560,Success,Dannii Minogue,1991,Success,Dannii Minogue,1992,1.0
22939,b253173,a15560,Success,The Weather Girls,1983,Success,Dannii Minogue,1992,1.0
22940,b243223,a15560,Success,Loretta Lynn,1994,Success,Dannii Minogue,1992,1.0
22941,b128,a15560,Success,Smitty,0,Success,Dannii Minogue,1992,1.0
22942,b249936,a15561,This Is It,Kenny Loggins,1979,This Is It,Dannii Minogue,1993,1.0
22943,b137298,a15561,This Is It,Mela Moore,1988,This Is It,Dannii Minogue,1993,1.0
22944,b221315,a15561,This Is It,Funkdooiest,1995,This Is It,Dannii Minogue,1993,1.0
22945,b133300,a15561,This Is It,Kim Waters,0,This Is It,Dannii Minogue,1993,1.0
22946,b123491,a15561,This Is It,Kenny Loggins,1979,This Is It,Dannii Minogue,1993,1.0
22947,b74592,a15561,This Is It,Gonzalo Rualcaa,2008,This Is It,Dannii Minogue,1993,1.0
22948,b121724,a15561,This Is It,The Hollies,1997,This Is It,Dannii Minogue,1993,1.0
22949,b226478,a15561,This Is It,Kenny Loggins,1979,This Is It,Dannii Minogue,1993,1.0
22950,b150770,a15561,This Is It,Steve Lacy,0,This Is It,Dannii Minogue,1993,1.0
22951,b72949,a15561,This Is It,Inspectah Deck,2010,This Is It,Dannii Minogue,1993,1.0
22952,b331119,a15561,This Is It,Michael Jackson,2009,This Is It,Dannii Minogue,1993,1.0
22953,b82861,a15562,This Is The Way,Ultra Vivid Scene,1992,This Is the Way,Dannii Minogue,1993,0.7
22954,b343052,a15562,This Is The Way,Devendra Banhart,2004,This Is the Way,Dannii Minogue,1993,0.7
22955,b177225,a15564,Rescue Me,Coko,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22956,b79895,a15564,Rescue Me,Cher,1974,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22957,b274578,a15564,Rescue Me,Adam Watts,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22958,b138564,a15564,Rescue Me,Fontella Bass,1965,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22959,b190910,a15564,Rescue Me,Singing Melody,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22960,b314866,a15564,Rescue Me,Geoff Moore And the Distance,1996,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22961,b114345,a15564,Rescue Me,Y&T,1981,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22962,b46789,a15564,Rescue Me,Erasure,1995,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22963,b323315,a15564,Rescue Me,Hawthorne Heights,2008,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22964,b239446,a15564,Rescue Me,The Gathering,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22965,b189328,a15564,Rescue Me,The Cate Brothers,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22966,b35823,a15564,Rescue Me,Fontella Bass,1965,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22967,b25593,a15564,Rescue Me,Kelly Marie,0,Rescue Me,Eurogroove-Dannii Minogue,1995,1.0
22968,b274293,a15565,No es cierto,Los Tres,2006,No es cierto,Danna Paola-Noel Schajris,2013,1.0
22969,b228422,a15570,James Dean (I Wanna Know),Daniel Bedingfield,2002,James Dean (I Wanna Know),Daniel Bedingfield,2002,1.0
22970,b191896,a15570,James Dean (I Wanna Know),Daniel Bedingfield,2002,James Dean (I Wanna Know),Daniel Bedingfield,2002,1.0
22971,b19751,a15571,Friday,Sir Charles Jones,0,Friday,Daniel Bedingfield,2003,1.0
22972,b228908,a15571,Friday,Voodoo J,0,Friday,Daniel Bedingfield,2003,1.0
22973,b154453,a15571,Friday,The queen machine,0,Friday,Daniel Bedingfield,2003,1.0
22974,b106034,a15571,Friday,Ivana  Spagna,0,Friday,Daniel Bedingfield,2003,1.0
22975,b136684,a15571,Friday,Sir Charles Jones,0,Friday,Daniel Bedingfield,2003,1.0
22976,b75051,a15571,Friday,Daniel Bedingfield,2002,Friday,Daniel Bedingfield,2003,1.0
22977,b266468,a15572,Never Gonna Leave Your Side,Daniel Bedingfield,2002,Never Gonna Leave Your Side,Daniel Bedingfield,2003,1.0
22978,b197181,a15574,The Way,Klaas,2007,The Way,Daniel Bedingfield,2005,1.0
22979,b306293,a15574,The Way,Chaundon featuring KC,0,The Way,Daniel Bedingfield,2005,1.0
22980,b329852,a15574,The Way,Klaas,2007,The Way,Daniel Bedingfield,2005,1.0
22981,b151193,a15574,The Way,Daniel Bedingfield,2004,The Way,Daniel Bedingfield,2005,1.0
22982,b45242,a15574,The Way,Saigon Kick,1993,The Way,Daniel Bedingfield,2005,1.0
22983,b304834,a15574,The Way,Wrecked Machines,0,The Way,Daniel Bedingfield,2005,1.0
22984,b148690,a15574,The Way,Seeds,0,The Way,Daniel Bedingfield,2005,1.0
22985,b268002,a15574,The Way,Lenny Fontana Feat. Octahvia,0,The Way,Daniel Bedingfield,2005,1.0
22986,b295293,a15574,The Way,The Reason,0,The Way,Daniel Bedingfield,2005,1.0
22987,b333636,a15574,The Way,The Butterfly Effect,0,The Way,Daniel Bedingfield,2005,1.0
22988,b138584,a15574,The Way,Jill Scott,2000,The Way,Daniel Bedingfield,2005,1.0
22989,b91002,a15574,The Way,The Pierces,2000,The Way,Daniel Bedingfield,2005,1.0
22990,b207083,a15574,The Way,Daniel Bedingfield,2004,The Way,Daniel Bedingfield,2005,1.0
22991,b87499,a15574,The Way,Paperoys,0,The Way,Daniel Bedingfield,2005,1.0
22992,b346024,a15574,The Way,Jill Scott,2000,The Way,Daniel Bedingfield,2005,1.0
22993,b266242,a15575,Missing You,Melanie,1996,Missing You,Dan Fogelberg,1982,1.0
22994,b92187,a15575,Missing You,We Pierce,0,Missing You,Dan Fogelberg,1982,1.0
22995,b217123,a15575,Missing You,E-Rotic,2000,Missing You,Dan Fogelberg,1982,1.0
22996,b243753,a15575,Missing You,Franz Ferdinand,2004,Missing You,Dan Fogelberg,1982,1.0
22997,b38974,a15575,Missing You,Anthony Watson,0,Missing You,Dan Fogelberg,1982,1.0
22998,b342191,a15575,Missing You,Lonnie Gordon,1993,Missing You,Dan Fogelberg,1982,1.0
22999,b254134,a15575,Missing You,Studeaker John & The Hawks,1996,Missing You,Dan Fogelberg,1982,1.0
23000,b219370,a15575,Missing You,Value Pac,1996,Missing You,Dan Fogelberg,1982,1.0
23001,b223670,a15575,Missing You,The Beloved,1996,Missing You,Dan Fogelberg,1982,1.0
23002,b135674,a15575,Missing You,Klaus Doldinger,0,Missing You,Dan Fogelberg,1982,1.0
23003,b264714,a15575,Missing You,Big Dismal,2003,Missing You,Dan Fogelberg,1982,1.0
23004,b184903,a15575,Missing You,Paula Adul,1995,Missing You,Dan Fogelberg,1982,1.0
23005,b291424,a15575,Missing You,A Place to Bury Strangers,2007,Missing You,Dan Fogelberg,1982,1.0
23006,b291586,a15575,Missing You,Dan Fogelerg,1982,Missing You,Dan Fogelberg,1982,1.0
23007,b260963,a15575,Missing You,Clare Teal,2007,Missing You,Dan Fogelberg,1982,1.0
23008,b171204,a15575,Missing You,Steve Perry,1994,Missing You,Dan Fogelberg,1982,1.0
23009,b251106,a15575,Missing You,Marvin Sease,1994,Missing You,Dan Fogelberg,1982,1.0
23010,b234984,a15575,Missing You,Cuesh\xc3\xa9,2006,Missing You,Dan Fogelberg,1982,1.0
23011,b273934,a15575,Missing You,Jem,2004,Missing You,Dan Fogelberg,1982,1.0
23012,b190036,a15575,Missing You,Oli Brown,0,Missing You,Dan Fogelberg,1982,1.0
23013,b216666,a15575,Missing You,Larry Heard,1999,Missing You,Dan Fogelberg,1982,1.0
23014,b32407,a15575,Missing You,Anthony Cruz,0,Missing You,Dan Fogelberg,1982,1.0
23015,b12022,a15575,Missing You,Doule You,1993,Missing You,Dan Fogelberg,1982,1.0
23016,b302921,a15575,Missing You,Ananda Shankar,1995,Missing You,Dan Fogelberg,1982,1.0
23017,b120741,a15575,Missing You,Dean Miller,0,Missing You,Dan Fogelberg,1982,1.0
23018,b233410,a15575,Missing You,Peao Bryson,2007,Missing You,Dan Fogelberg,1982,1.0
23019,b178163,a15575,Missing You,Bonita,0,Missing You,Dan Fogelberg,1982,1.0
23020,b71709,a15576,Rainy Day,Josh Martinez,2001,Rainy Day,Daley,2010,1.0
23021,b230604,a15576,Rainy Day,Little Milton,0,Rainy Day,Daley,2010,1.0
23022,b264617,a15576,Rainy Day,Sonny Terry / Brownie McGhee,0,Rainy Day,Daley,2010,1.0
23023,b339497,a15576,Rainy Day,Tippa Irie,1994,Rainy Day,Daley,2010,1.0
23024,b312967,a15576,Rainy Day,Evolution,0,Rainy Day,Daley,2010,1.0
23025,b54956,a15576,Rainy Day,Rick Ross,0,Rainy Day,Daley,2010,1.0
23026,b31777,a15578,Hold Me,DCX,2008,Hold Me,Brian McKnight,—,1.0
23027,b39829,a15578,Hold Me,Menudo,1998,Hold Me,Brian McKnight,—,1.0
23028,b15506,a15578,Hold Me,Tina Charles,1976,Hold Me,Brian McKnight,—,1.0
23029,b336023,a15578,Hold Me,The Cardigans,2003,Hold Me,Brian McKnight,—,1.0
23030,b46232,a15578,Hold Me,P.J. Proy,1975,Hold Me,Brian McKnight,—,1.0
23031,b233631,a15578,Hold Me,Hannah,2007,Hold Me,Brian McKnight,—,1.0
23032,b170185,a15578,Hold Me,Duran Duran,1986,Hold Me,Brian McKnight,—,1.0
23033,b62681,a15578,Hold Me,Technasia,0,Hold Me,Brian McKnight,—,1.0
23034,b191748,a15578,Hold Me,Savage Garden,1999,Hold Me,Brian McKnight,—,1.0
23035,b106859,a15578,Hold Me,Cocktail Slippers,0,Hold Me,Brian McKnight,—,1.0
23036,b66929,a15578,Hold Me,DCX,2008,Hold Me,Brian McKnight,—,1.0
23037,b174583,a15578,Hold Me,K.T. Oslin,1993,Hold Me,Brian McKnight,—,1.0
23038,b255832,a15578,Hold Me,Billy Preston,0,Hold Me,Brian McKnight,—,1.0
23039,b191099,a15578,Hold Me,Susan Cadogan,0,Hold Me,Brian McKnight,—,1.0
23040,b213688,a15578,Hold Me,Die! Die! Die!,2007,Hold Me,Brian McKnight,—,1.0
23041,b178909,a15578,Hold Me,Menudo,1998,Hold Me,Brian McKnight,—,1.0
23042,b286468,a15578,Hold Me,The Greenhornes,1999,Hold Me,Brian McKnight,—,1.0
23043,b269061,a15578,Hold Me,Turo Fruits,2009,Hold Me,Brian McKnight,—,1.0
23044,b30523,a15578,Hold Me,Damien Dempsey,2005,Hold Me,Brian McKnight,—,1.0
23045,b318277,a15578,Hold Me,Nick Terranova,0,Hold Me,Brian McKnight,—,1.0
23046,b212898,a15578,Hold Me,Shazz,1994,Hold Me,Brian McKnight,—,1.0
23047,b253599,a15578,Hold Me,Five Keys,0,Hold Me,Brian McKnight,—,1.0
23048,b106458,a15578,Hold Me,Rise and Fall of a Decade,2007,Hold Me,Brian McKnight,—,1.0
23049,b315541,a15578,Hold Me,Daniele Silvestri,1996,Hold Me,Brian McKnight,—,1.0
23050,b79768,a15580,Do You Really Want Me,Kristine W,2009,Do You Really Want to Hurt Me,Culture Club,1982,0.7419354838709677
23051,b343148,a15580,Do You Really Want To Hurt Me,Karen Souza,2005,Do You Really Want to Hurt Me,Culture Club,1982,0.8235294117647058
23052,b183859,a15584,100% Pure Love,Crystal Waters,1994,100% Pure Love,Crystal Waters,1994,1.0
23053,b231007,a15584,100% Pure Love,CDM Project,0,100% Pure Love,Crystal Waters,1994,1.0
23054,b329348,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23055,b74629,a15585,Relax,Joe,0,Relax,Crystal Waters,1995,1.0
23056,b256782,a15585,Relax,Peaches,0,Relax,Crystal Waters,1995,1.0
23057,b144143,a15585,Relax,Michael Prophet,0,Relax,Crystal Waters,1995,1.0
23058,b76948,a15585,Relax,Daniela Dess\xc3\xac,0,Relax,Crystal Waters,1995,1.0
23059,b208277,a15585,Relax,Dalto,0,Relax,Crystal Waters,1995,1.0
23060,b244504,a15585,Relax,Sunlightsquare,0,Relax,Crystal Waters,1995,1.0
23061,b165150,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23062,b195974,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23063,b804,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23064,b260356,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23065,b11076,a15585,Relax,Dalto,0,Relax,Crystal Waters,1995,1.0
23066,b133072,a15585,Relax,2-4 Grooves feat. Reki D.,2009,Relax,Crystal Waters,1995,1.0
23067,b147548,a15585,Relax,Frankie Goes To Hollywood,1983,Relax,Crystal Waters,1995,1.0
23068,b257245,a15585,Relax,Sunrise,0,Relax,Crystal Waters,1995,1.0
23069,b324069,a15585,Relax,Frankie Goes To Hollywood,1983,Relax,Crystal Waters,1995,1.0
23070,b136171,a15585,Relax,Tout Simplement Noir,1995,Relax,Crystal Waters,1995,1.0
23071,b271985,a15585,Relax,Phantom Band,0,Relax,Crystal Waters,1995,1.0
23072,b238996,a15585,Relax,Lynch Mo,2003,Relax,Crystal Waters,1995,1.0
23073,b318076,a15585,Relax,Dalto,0,Relax,Crystal Waters,1995,1.0
23074,b151759,a15589,My Time,Kindred the Family Soul,0,My Time,Dutch-Crystal Waters,2003,1.0
23075,b256258,a15589,My Time,Sluggy Ranks,0,My Time,Dutch-Crystal Waters,2003,1.0
23076,b31129,a15589,My Time,Pete Murray,2003,My Time,Dutch-Crystal Waters,2003,1.0
23077,b49616,a15589,My Time,Ocean Colour Scene,2005,My Time,Dutch-Crystal Waters,2003,1.0
23078,b235631,a15590,Destination Calaria,Alex Gaudino Feat. Crystal Waters,2007,Destination Calabria,Alex Gaudino-Crystal Waters,2007,0.7916666666666666
23079,b266727,a15590,Destination Calaria,Pure Adrenalin,0,Destination Calabria,Alex Gaudino-Crystal Waters,2007,0.7916666666666666
23080,b232353,a15590,Destination Calaria,Alex Gaudino Feat. Crystal Waters,2007,Destination Calabria,Alex Gaudino-Crystal Waters,2007,0.7916666666666666
23081,b64904,a15590,Destination Calaria,The CDM Chartreakers,0,Destination Calabria,Alex Gaudino-Crystal Waters,2007,0.7916666666666666
23082,b82690,a15595,Fool #1,The Mavericks,1998,Fool #1,Brenda Lee,1961,1.0
23083,b245669,a15595,Fool #1,Brenda Lee,1990,Fool #1,Brenda Lee,1961,1.0
23084,b327550,a15595,Fool #1,Brenda Lee,1990,Fool #1,Brenda Lee,1961,1.0
23085,b23987,a15597,Break It To Me Gently,Brenda Lee,1987,Break It to Me Gently,Brenda Lee,1962,0.7692307692307693
23086,b47429,a15597,Break It To Me Gently,Juice Newton,1982,Break It to Me Gently,Brenda Lee,1962,0.7692307692307693
23087,b240817,a15628,2 Hearts,Sugaaes,2005,2 Hearts,Kylie Minogue,2007,1.0
23088,b240136,a15629,Wow,Slowpho,2004,Wow,Kylie Minogue,2008,1.0
23089,b201360,a15629,Wow,Tommy Tee,0,Wow,Kylie Minogue,2008,1.0
23090,b96407,a15629,Wow,Gene Ammons Band,0,Wow,Kylie Minogue,2008,1.0
23091,b195915,a15629,Wow,Kohfie Konnect,0,Wow,Kylie Minogue,2008,1.0
23092,b22093,a15629,Wow,Kate Bush,1978,Wow,Kylie Minogue,2008,1.0
23093,b167642,a15629,Wow,Nova Express,2003,Wow,Kylie Minogue,2008,1.0
23094,b20574,a15629,Wow,Snow Patrol,2003,Wow,Kylie Minogue,2008,1.0
23095,b232933,a15629,Wow,Mousse T. feat. Emma Lanford,2004,Wow,Kylie Minogue,2008,1.0
23096,b35886,a15630,In My Arms,Erasure,1997,In My Arms,Kylie Minogue,2008,1.0
23097,b319563,a15630,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
23098,b243111,a15630,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
23099,b72135,a15630,In My Arms,Juni J\xc3\xa4rvi,0,In My Arms,Kylie Minogue,2008,1.0
23100,b28247,a15630,In My Arms,Snow Patrol,2006,In My Arms,Kylie Minogue,2008,1.0
23101,b256654,a15630,In My Arms,Tahiti 80,2002,In My Arms,Kylie Minogue,2008,1.0
23102,b104192,a15630,In My Arms,Mylo,2004,In My Arms,Kylie Minogue,2008,1.0
23103,b24084,a15634,Fantasy,B2K,2002,Fantasy,Amanda Lear,1992,1.0
23104,b279583,a15634,Fantasy,Roert Michaels,0,Fantasy,Amanda Lear,1992,1.0
23105,b14899,a15634,Fantasy,David Brinston,0,Fantasy,Amanda Lear,1992,1.0
23106,b337165,a15634,Fantasy,Epitaph,0,Fantasy,Amanda Lear,1992,1.0
23107,b162385,a15634,Fantasy,Ali Farka Tour\xc3\xa9_ Toumani Diaat\xc3\xa9,2010,Fantasy,Amanda Lear,1992,1.0
23108,b298092,a15634,Fantasy,Nadia Ali,2009,Fantasy,Amanda Lear,1992,1.0
23109,b321682,a15634,Fantasy,Excessive Force,0,Fantasy,Amanda Lear,1992,1.0
23110,b278554,a15634,Fantasy,The xx,2009,Fantasy,Amanda Lear,1992,1.0
23111,b266386,a15634,Fantasy,Daniel Louscher & Illyra,0,Fantasy,Amanda Lear,1992,1.0
23112,b290487,a15634,Fantasy,Charlie,0,Fantasy,Amanda Lear,1992,1.0
23113,b16568,a15634,Fantasy,Timaland / Money,2007,Fantasy,Amanda Lear,1992,1.0
23114,b295635,a15634,Fantasy,Daniel Louscher & Illyra,0,Fantasy,Amanda Lear,1992,1.0
23115,b96470,a15634,Fantasy,DJ Laz,0,Fantasy,Amanda Lear,1992,1.0
23116,b301797,a15634,Fantasy,Andy Bell,0,Fantasy,Amanda Lear,1992,1.0
23117,b42224,a15634,Fantasy,Nadia Ali,2009,Fantasy,Amanda Lear,1992,1.0
23118,b12544,a15634,Fantasy,Daniel Louscher & Illyra,0,Fantasy,Amanda Lear,1992,1.0
23119,b138530,a15634,Fantasy,Foxy,2005,Fantasy,Amanda Lear,1992,1.0
23120,b300347,a15634,Fantasy,ForeCast featuring Wayne Wofford,0,Fantasy,Amanda Lear,1992,1.0
23121,b248651,a15634,Fantasy,Koala,0,Fantasy,Amanda Lear,1992,1.0
23122,b140658,a15634,Fantasy,Daniel Louscher & Illyra,0,Fantasy,Amanda Lear,1992,1.0
23123,b336074,a15634,Fantasy,Ritchie Family,0,Fantasy,Amanda Lear,1992,1.0
23124,b252302,a15634,Fantasy,Starsplash,2002,Fantasy,Amanda Lear,1992,1.0
23125,b310182,a15634,Fantasy,Charly Garc\xc3\xada,1989,Fantasy,Amanda Lear,1992,1.0
23126,b139194,a15634,Fantasy,Dam Funk,2009,Fantasy,Amanda Lear,1992,1.0
23127,b138214,a15634,Fantasy,Vol Deeman,0,Fantasy,Amanda Lear,1992,1.0
23128,b110556,a15634,Fantasy,Black Box,1991,Fantasy,Amanda Lear,1992,1.0
23129,b297896,a15634,Fantasy,Shur-I-Kan,2007,Fantasy,Amanda Lear,1992,1.0
23130,b87026,a15634,Fantasy,DJ Boo,2010,Fantasy,Amanda Lear,1992,1.0
23131,b320512,a15634,Fantasy,Z-Factor,0,Fantasy,Amanda Lear,1992,1.0
23132,b263678,a15634,Fantasy,Cilla Black,2003,Fantasy,Amanda Lear,1992,1.0
23133,b262655,a15634,Fantasy,Astream,0,Fantasy,Amanda Lear,1992,1.0
23134,b74771,a15655,Reflection,David S. Ware feat. Joe Morris_ William Parker_ Warren Smith,2009,Reflection,Christina Aguilera,1998,1.0
23135,b267294,a15655,Reflection,Christina Aguilera,1998,Reflection,Christina Aguilera,1998,1.0
23136,b117477,a15655,Reflection,Chris Christian,0,Reflection,Christina Aguilera,1998,1.0
23137,b20918,a15655,Reflection,Sugar Aloes,0,Reflection,Christina Aguilera,1998,1.0
23138,b84474,a15655,Reflection,Alquimia,1998,Reflection,Christina Aguilera,1998,1.0
23139,b28208,a15655,Reflection,Ram Trilogy,2001,Reflection,Christina Aguilera,1998,1.0
23140,b311734,a15655,Reflection,Enslaved,0,Reflection,Christina Aguilera,1998,1.0
23141,b262828,a15655,Reflection,Sesto Sento vs Gataka,0,Reflection,Christina Aguilera,1998,1.0
23142,b339666,a15655,Reflection,Secret Garden,1997,Reflection,Christina Aguilera,1998,1.0
23143,b253937,a15655,Reflection,North Dakota,0,Reflection,Christina Aguilera,1998,1.0
23144,b224184,a15655,Reflection,Oystein Sev\xc3\xa2g,1995,Reflection,Christina Aguilera,1998,1.0
23145,b201682,a15655,Reflection,North Dakota,0,Reflection,Christina Aguilera,1998,1.0
23146,b163813,a15655,Reflection,Numatic Soul,0,Reflection,Christina Aguilera,1998,1.0
23147,b207239,a15656,Woman Troule,Ten Years After,1969,Woman Trouble,Artful Dodger-Robbie Craig-Craig David,2000,0.7058823529411765
23148,b102779,a15657,Fill Me In,Pride Tiger,2007,Fill Me In,Craig David,2000,1.0
23149,b222665,a15657,Fill Me In,Pride Tiger,2007,Fill Me In,Craig David,2000,1.0
23150,b251534,a15658,7 Days,Arnej,0,7 Days,Craig David,2000,1.0
23151,b74289,a15658,7 Days,Jim Rivers,0,7 Days,Craig David,2000,1.0
23152,b151001,a15658,7 Days,Bassholes,1995,7 Days,Craig David,2000,1.0
23153,b225435,a15659,Walking Away,Aria (TUTL),0,Walking Away,Craig David,2000,1.0
23154,b111665,a15659,Walking Away,Lifehouse,2005,Walking Away,Craig David,2000,1.0
23155,b182488,a15660,Rendezvous,Monastir,0,Rendezvous,Craig David,2001,1.0
23156,b40978,a15660,Rendezvous,Suicide Booth,2008,Rendezvous,Craig David,2001,1.0
23157,b216619,a15660,Rendezvous,Link Wray & The Wraymen,1960,Rendezvous,Craig David,2001,1.0
23158,b171378,a15660,Rendezvous,Choiroys,1991,Rendezvous,Craig David,2001,1.0
23159,b71762,a15660,Rendezvous,The dBs,1984,Rendezvous,Craig David,2001,1.0
23160,b336986,a15660,Rendezvous,Michel Camilo,0,Rendezvous,Craig David,2001,1.0
23161,b179425,a15660,Rendezvous,Bruce Springsteen,1998,Rendezvous,Craig David,2001,1.0
23162,b118780,a15660,Rendezvous,Clint Mansell,2002,Rendezvous,Craig David,2001,1.0
23163,b240044,a15662,So Much In Love,The Inmates,2001,So Much Love,Chris Rea,1974,0.7222222222222222
23164,b252431,a15662,So Much Love,The Rocket Summer,2007,So Much Love,Chris Rea,1974,1.0
23165,b76812,a15662,So Much In Love,Loose Ends,1983,So Much Love,Chris Rea,1974,0.7222222222222222
23166,b179420,a15662,So Much In Love,David Cede\xc3\x1o,0,So Much Love,Chris Rea,1974,0.7222222222222222
23167,b210226,a15662,So Much In Love,The Tymes,1974,So Much Love,Chris Rea,1974,0.7222222222222222
23168,b79369,a15662,So Much In Love,Timothy B. Schmit,1982,So Much Love,Chris Rea,1974,0.7222222222222222
23169,b65092,a15662,So Much Love,The Electric Soft Parade,2005,So Much Love,Chris Rea,1974,1.0
23170,b38512,a15662,So Much Love,Shangri Las,0,So Much Love,Chris Rea,1974,1.0
23171,b339944,a15662,So Much Love,Rock Goddess,1987,So Much Love,Chris Rea,1974,1.0
23172,b67597,a15664,Beautiful Life,Ace of Base,1995,Beautiful Life,Chris Mann,2011,1.0
23173,b303226,a15664,Beautiful Life,Jose Galisteo,0,Beautiful Life,Chris Mann,2011,1.0
23174,b190612,a15664,Beautiful Life,Gui Boratto,2007,Beautiful Life,Chris Mann,2011,1.0
23175,b67780,a15664,A Beautiful Life,Del McCoury,1993,Beautiful Life,Chris Mann,2011,0.7
23176,b303356,a15664,Beautiful Life,Jose Galisteo,0,Beautiful Life,Chris Mann,2011,1.0
23177,b113564,a15664,Beautiful Life,Jose Galisteo,0,Beautiful Life,Chris Mann,2011,1.0
23178,b135029,a15664,Beautiful Lie,Ashley Parker Angel,2006,Beautiful Life,Chris Mann,2011,0.7222222222222222
23179,b50578,a15664,Beautiful Life,Reed Foehl,0,Beautiful Life,Chris Mann,2011,1.0
23180,b224663,a15664,Beautiful Life,Stefano Noferini,0,Beautiful Life,Chris Mann,2011,1.0
23181,b331191,a15664,Beautiful Life,Charlotte Martin,2004,Beautiful Life,Chris Mann,2011,1.0
23182,b154059,a15665,Pretty Girl,Jadiel,0,Pretty Girl,Chris Mann,2011,1.0
23183,b312854,a15665,Pretty Girl,NB Ridaz,0,Pretty Girl,Chris Mann,2011,1.0
