id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
5358,b417018,a14116,Too Lost In You,Sugababes,2000,Too Lost in You,Sugababes,2003
5359,b599782,a14116,Too Lost In You,Sugababes,2000,Too Lost in You,Sugababes,2003
5360,b516587,a14118,This Love,Maroon 5,2002,This Love,Maroon 5,2004
5361,b508414,a14118,This Love,Maroon 5,2002,This Love,Maroon 5,2004
5362,b350848,a14118,This Love,Margaret Becker,0,This Love,Maroon 5,2004
5363,b202586,a14120,The Prince,Madness,1979,The Prince,Madness,1979
5364,b739783,a14126,Never Ending Story,Limahl,1984,Never Ending Story,Limahl,1984
5365,b2664,a14126,Never Ending Story,Limahl,1984,Never Ending Story,Limahl,1984
5366,b726984,a14126,Never Ending Story,Limahl,1984,Never Ending Story,Limahl,1984
5367,b826208,a14126,Never Ending Story,Limahl,1984,Never Ending Story,Limahl,1984
5368,b679266,a14126,Never Ending Story,Logistics,2006,Never Ending Story,Limahl,1984
5369,b141693,a14126,Never Ending Story,Limahl,1984,Never Ending Story,Limahl,1984
5370,b80692,a14128,The Partisan,Leonard Cohen,1969,The Partisan,Leonard Cohen,1969
5371,b646234,a14128,The Partisan,Leonard Cohen,1969,The Partisan,Leonard Cohen,1969
5372,b284015,a14131,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance,Lady Gaga-Colby O’Donis,2008
5373,b147980,a14131,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance,Lady Gaga-Colby O’Donis,2008
5374,b676700,a14131,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance,Lady Gaga-Colby O’Donis,2008
5375,b137892,a14131,Just Dance,Lady GaGa / Kardinal Offishall,2008,Just Dance,Lady Gaga-Colby O’Donis,2008
5376,b530591,a14135,Foundations,Kate Nash,2007,Foundations,Kate Nash,2007
5377,b501807,a14135,Foundations,Kate Nash,2007,Foundations,Kate Nash,2007
5378,b492284,a14137,As,Sister Sledge,0,As,Stevie Wonder,1977
5379,b750690,a14138,Master Blaster (Jammin'),Stephen Marley,0,Master Blaster (Jammin’),Stevie Wonder,1980
5380,b213649,a14138,Master Blaster (Jammin'),Stevie Wonder,1980,Master Blaster (Jammin’),Stevie Wonder,1980
5381,b619608,a14138,Master Blaster (Jammin'),Stevie Wonder,1980,Master Blaster (Jammin’),Stevie Wonder,1980
5382,b672804,a14141,Like I Love You,Justin Timberlake,2002,Like I Love You,Justin Timberlake,2002
5383,b687387,a14142,Propaganda,Some Velvet Morning,2007,Propaganda,Sparks,1974
5384,b25339,a14143,Talent Is An Asset,Sparks,1974,Talent Is an Asset,Sparks,1974
5385,b241180,a14149,Buttons,Sia,2008,Buttons,Sia,2008
5386,b657667,a14149,Buttons,Sia,2008,Buttons,Sia,2008
5387,b72487,a14149,Buttons,Sia,2008,Buttons,Sia,2008
5388,b597463,a14151,Under The Milky Way,Sia,2010,Under the Milky Way,Sia,2010
5389,b745948,a14153,Don't Be Stupid (You Know I Love You),Shania Twain,1997,Don’t Be Stupid (You Know I Love You),Shania Twain,1999
5390,b8303,a14154,I'm Gonna Getcha Good!,Shania Twain / Alison Krauss and Union Station,2002,I’m Gonna Getcha Good!,Shania Twain,2002
5391,b458373,a14157,Thank You Baby! (For Makin' Someday Come So Soon),Shania Twain,2002,Thank You Baby! (For Makin’ Someday Come So Soon),Shania Twain,2003
5392,b113942,a14157,Thank You Baby! (For Makin' Someday Come So Soon),Shania Twain,2002,Thank You Baby! (For Makin’ Someday Come So Soon),Shania Twain,2003
5393,b241543,a14157,Thank You Baby! (For Making Someday Come So Soon),Shania Twain,0,Thank You Baby! (For Makin’ Someday Come So Soon),Shania Twain,2003
5394,b762360,a14158,When You Miss Me,Scorpio & Christian Cambas featuring Katya Casio,0,When You Kiss Me,Shania Twain,2003
5395,b400003,a14158,When You Kiss Me,Shania Twain,2002,When You Kiss Me,Shania Twain,2003
5396,b135194,a14158,When You Kiss Me,Shania Twain,2002,When You Kiss Me,Shania Twain,2003
5397,b421987,a14158,When You Miss Me,Scorpio & Christian Cambas featuring Katya Casio,0,When You Kiss Me,Shania Twain,2003
5398,b6714,a14158,When You Miss Me,Scorpio & Christian Cambas featuring Katya Casio,0,When You Kiss Me,Shania Twain,2003
5399,b519531,a14159,Objection (Tango),Shakira,2001,Objection (Tango),Shakira,2002
5400,b516799,a14159,Objection (Tango),Shakira,2001,Objection (Tango),Shakira,2002
5401,b143522,a14161,The One,Shakira,2001,The One,Shakira,2003
5402,b356626,a14161,The One,Sharam Feat. Daniel Bedingfield,2008,The One,Shakira,2003
5403,b403897,a14161,The One,Shakira,2001,The One,Shakira,2003
5404,b500526,a14161,The One,Saga,0,The One,Shakira,2003
5405,b273195,a14161,The One,Sharam Feat. Daniel Bedingfield,2008,The One,Shakira,2003
5406,b167384,a14161,The One,Sharam Feat. Daniel Bedingfield,2008,The One,Shakira,2003
5407,b692076,a14161,The One,Sharam Feat. Daniel Bedingfield,2008,The One,Shakira,2003
5408,b245965,a14169,Hold On,Steve Wilson,0,Hold On,Sarah McLachlan,1994
5409,b205265,a14169,Hold On,Slim Cessna's Auto Club,1997,Hold On,Sarah McLachlan,1994
5410,b746324,a14169,Hold On,Sarah McLachlan,1993,Hold On,Sarah McLachlan,1994
5411,b75354,a14169,Hold On,Sci-Clone,1999,Hold On,Sarah McLachlan,1994
5412,b428784,a14169,Hold On,Sarah McLachlan,1993,Hold On,Sarah McLachlan,1994
5413,b375697,a14169,Hold On,Sam Bush,0,Hold On,Sarah McLachlan,1994
5414,b105348,a14169,Hold On,Saving Aimee,2009,Hold On,Sarah McLachlan,1994
5415,b20322,a14169,Hold On,Sarah McLachlan,1993,Hold On,Sarah McLachlan,1994
5416,b497433,a14169,Hold On,Special EFX,1999,Hold On,Sarah McLachlan,1994
5417,b91630,a14169,Hold On,Sarah McLachlan,1993,Hold On,Sarah McLachlan,1994
5418,b28556,a14169,Hold On,Strangelove,0,Hold On,Sarah McLachlan,1994
5419,b339359,a14170,Good Enough,Samiam,1998,Good Enough,Sarah McLachlan,1994
5420,b321622,a14172,Building A Mystery,Sarah McLachlan,1997,Building a Mystery,Sarah McLachlan,1997
5421,b651963,a14172,Building A Mystery,Sarah McLachlan,1997,Building a Mystery,Sarah McLachlan,1997
5422,b718657,a14172,Building A Mystery,Sarah McLachlan,1997,Building a Mystery,Sarah McLachlan,1997
5423,b358528,a14173,Silence,Delerium feat. Sarah McLachlan,1997,Silence,Delerium-Sarah McLachlan,1997
5424,b582956,a14173,Silence,Darren Bailie,0,Silence,Delerium-Sarah McLachlan,1997
5425,b285982,a14173,Silence,Darren Bailie,0,Silence,Delerium-Sarah McLachlan,1997
5426,b813465,a14173,Silence,Dorias Baracca,0,Silence,Delerium-Sarah McLachlan,1997
5427,b459253,a14173,Silence,Darren Bailie,0,Silence,Delerium-Sarah McLachlan,1997
5428,b669177,a14173,Silence,Delerium Featuring Sarah McLachlan,1997,Silence,Delerium-Sarah McLachlan,1997
5429,b692749,a14173,Silence,DJ Tatana,2007,Silence,Delerium-Sarah McLachlan,1997
5430,b531982,a14173,Silence,Delerium feat. Sarah McLachlan,1997,Silence,Delerium-Sarah McLachlan,1997
5431,b268889,a14173,Silence,Darren Bailie,0,Silence,Delerium-Sarah McLachlan,1997
5432,b202379,a14173,Silence,DJ Tatana,2007,Silence,Delerium-Sarah McLachlan,1997
5433,b129875,a14173,Silence,Dark Fortress,2010,Silence,Delerium-Sarah McLachlan,1997
5434,b750572,a14173,Silence,Darren Bailie,0,Silence,Delerium-Sarah McLachlan,1997
5435,b132181,a14174,Sweet Surrender,Sarah McLachlan,1997,Sweet Surrender,Sarah McLachlan,1998
5436,b786208,a14174,Sweet Surrender,Steve Morley,0,Sweet Surrender,Sarah McLachlan,1998
5437,b164009,a14175,Bounce,SolAce,0,Bounce,Sarah Connor,2003
5438,b356138,a14175,Bounce,System of a Down,2001,Bounce,Sarah Connor,2003
5439,b810006,a14175,Bounce,Steve Cole,0,Bounce,Sarah Connor,2003
5440,b609921,a14177,Living To Love You,Sarah Connor,2004,Living to Love You,Sarah Connor,2004
5441,b340864,a14178,From Zero To Hero,Sarah Connor,2005,From Zero to Hero,Sarah Connor,2005
5442,b243843,a14178,From Zero To Hero,Sarah Connor,2005,From Zero to Hero,Sarah Connor,2005
5443,b678284,a14179,Christmas In My Heart,Sarah Connor,2008,Christmas in My Heart,Sarah Connor,2005
5444,b253766,a14193,You Make Me Sick,Pop Tarts,0,You Make Me Sick,P!nk,2001
5445,b587658,a14194,Lady Marmalade,Christina Aguilera / Lil' Kim / Mya / Pink,2004,Lady Marmalade,Christina Aguilera-Lil’ Kim-Mýa-P!nk,2001
5446,b163517,a14196,Southernplayalisticadillacmuzik,OutKast,1994,Southernplayalisticadillacmuzik,OutKast,1994
5447,b589931,a14197,Elevators (Me & You),OutKast,1996,Elevators (Me & You),OutKast,1996
5448,b206048,a14197,Elevators (Me & You),OutKast,1996,Elevators (Me & You),OutKast,1996
5449,b322932,a14198,Jazzy Belle,OutKast,1996,Jazzy Belle,OutKast,1997
5450,b735131,a14198,Jazzy Belle,OutKast,1996,Jazzy Belle,OutKast,1997
5451,b587759,a14201,Say (All I Need),OneRepublic,2007,Say (All I Need),OneRepublic,2008
5452,b713675,a14202,Come Home,OneRepublic,2007,Come Home,OneRepublic,2009
5453,b155396,a14203,Secrets,OneRepublic,2009,Secrets,OneRepublic,2009
5454,b2041,a14204,All The Right Moves,OneRepublic,2009,All the Right Moves,OneRepublic,2010
5455,b559521,a14204,All The Right Moves,OneRepublic,2009,All the Right Moves,OneRepublic,2010
5456,b596644,a14205,Marchin On,OneRepublic,2009,Marchin On,OneRepublic,2010
5457,b585662,a14216,Libertine,Myl\xc3\xa8ne Farmer,1986,Libertine,Mylène Farmer,1986
5458,b629989,a14222,If I Was,Midge Ure,1985,If I Was,Midge Ure,1985
5459,b815711,a14222,If I Was,Midge Ure,1985,If I Was,Midge Ure,1985
5460,b747511,a14222,If I Was,Midge Ure,1985,If I Was,Midge Ure,1985
5461,b398918,a14224,Wastelands,Midge Ure,1985,Wastelands,Midge Ure,1986
5462,b449897,a14224,Wastelands,Marcus Intalex,2005,Wastelands,Midge Ure,1986
5463,b238655,a14226,Answers To Nothing,Midge Ure,1988,Answers to Nothing,Midge Ure,1988
5464,b529518,a14237,Tonight,Swami,2009,Tonight,Saint Etienne,2012
5465,b30855,a14237,Tonight,Stella,0,Tonight,Saint Etienne,2012
5466,b669042,a14237,Tonight,Samuele Bersani,1997,Tonight,Saint Etienne,2012
5467,b423372,a14237,Tonight,Silk,0,Tonight,Saint Etienne,2012
5468,b518680,a14237,Tonight,Swami,2009,Tonight,Saint Etienne,2012
5469,b418446,a14237,Tonight,Southern Gentlemen,2000,Tonight,Saint Etienne,2012
5470,b563939,a14237,Tonight,Spear Of Destiny,1987,Tonight,Saint Etienne,2012
5471,b105250,a14237,Tonight,Sinine,2009,Tonight,Saint Etienne,2012
5472,b217967,a14237,Tonight,Scooter,0,Tonight,Saint Etienne,2012
5473,b106794,a14241,Girlfriend,*NSYNC featuring Nelly,0,Girlfriend,*NSYNC,2002
5474,b112130,a14244,Wo willst du hin?,Xavier Naidoo,2002,Wo willst du hin?,Xavier Naidoo,2002
5475,b173365,a14251,When You Believe,Michelle Pfeiffer / Sally Dworsky,0,When You Believe,Mariah Carey-Whitney Houston,1998
5476,b28887,a14252,It's Not Right But It's Okay,Whitney Houston,1998,It's Not Right but It's Okay,Whitney Houston,1999
5477,b545689,a14252,It's Not Right But It's Okay,Whitney Houston,1998,It's Not Right but It's Okay,Whitney Houston,1999
5478,b777675,a14252,It's Not Right But It's Okay,Whitney Houston,1998,It's Not Right but It's Okay,Whitney Houston,1999
5479,b623077,a14262,Moment Of Glory,Sonicflood,0,Moment of Glory,Scorpions-Berliner Philharmoniker,2000
5480,b148484,a14269,Close My Eyes,Single Gun Theory,1987,Close My Eyes,Sander van Doorn-Robbie Williams,2009
5481,b452001,a14269,Close My Eyes,Sander van Doorn vs Robbie Williams,0,Close My Eyes,Sander van Doorn-Robbie Williams,2009
5482,b674246,a14269,Close My Eyes,Sander van Doorn vs Robbie Williams,0,Close My Eyes,Sander van Doorn-Robbie Williams,2009
5483,b402432,a14275,Image,Strap-Onz,0,Image,SCANDAL,2014
5484,b257447,a14278,Sisters,Snowden,2006,Sisters,SCANDAL,2015
5485,b587576,a14278,Sisters,Steve Vai,1990,Sisters,SCANDAL,2015
5486,b771917,a14278,Sisters,Sparks,1984,Sisters,SCANDAL,2015
5487,b409751,a14284,Love Song,Miranda Lambert,2009,Love Song,Michel Teló,2012
5488,b813672,a14284,Love Song,Mariee Sioux,2008,Love Song,Michel Teló,2012
5489,b437646,a14284,Love Song,Meganoidi,2000,Love Song,Michel Teló,2012
5490,b788231,a14284,Love Song,Mandrill,1973,Love Song,Michel Teló,2012
5491,b285440,a14298,Push The Button,Sugababes,2005,Push the Button,Sugababes,2005
5492,b98582,a14299,Ugly,Sugababes,2005,Ugly,Sugababes,2005
5493,b120666,a14299,Ugly,Sunday Munich,1998,Ugly,Sugababes,2005
5494,b242680,a14299,Ugly,Sugababes,2005,Ugly,Sugababes,2005
5495,b729146,a14300,Red Dress,Sugababes,2005,Red Dress,Sugababes,2006
5496,b782611,a14300,Red Dress,Sugababes,2005,Red Dress,Sugababes,2006
5497,b336975,a14300,Red Dress,Sugababes,2005,Red Dress,Sugababes,2006
5498,b85792,a14300,Red Dress,Sugababes,2005,Red Dress,Sugababes,2006
5499,b781642,a14301,Follow Me Home,Sugababes,2005,Follow Me Home,Sugababes,2006
5500,b616001,a14302,Easy,Something For Kate,1999,Easy,Sugababes,2006
5501,b448674,a14302,Easy,Swayzak,2009,Easy,Sugababes,2006
5502,b6042,a14302,Easy,Sugababes,2006,Easy,Sugababes,2006
5503,b507421,a14302,Easy,Sugababes,2006,Easy,Sugababes,2006
5504,b516857,a14303,She Will Be Loved,Maroon 5,2002,She Will Be Loved,Maroon 5,2004
5505,b519839,a14303,She Will Be Loved,Maroon 5,2002,She Will Be Loved,Maroon 5,2004
5506,b601905,a14304,Sunday Morning,Maroon 5,2002,Sunday Morning,Maroon 5,2004
5507,b299882,a14304,Sunday Morning,Maroon 5,2002,Sunday Morning,Maroon 5,2004
5508,b736459,a14304,Sunday Morning,Modwheelmood,2008,Sunday Morning,Maroon 5,2004
5509,b236780,a14304,Sunday Morning,Margo Guryan,1968,Sunday Morning,Maroon 5,2004
5510,b514797,a14305,Harder To Breathe,Maroon 5,2002,Harder to Breathe,Maroon 5,2004
5511,b499232,a14305,Harder To Breathe,Maroon 5,2002,Harder to Breathe,Maroon 5,2004
5512,b769627,a14305,Harder To Breathe,Maroon 5 / Cool Kids,2002,Harder to Breathe,Maroon 5,2004
5513,b213067,a14307,Makes Me Wonder,Maroon 5,2007,Makes Me Wonder,Maroon 5,2007
5514,b278808,a14307,Makes Me Wonder,Maroon 5,2007,Makes Me Wonder,Maroon 5,2007
5515,b596053,a14307,Makes Me Wonder,Maroon 5,2007,Makes Me Wonder,Maroon 5,2007
5516,b777115,a14307,Makes Me Wonder,Maroon 5,2007,Makes Me Wonder,Maroon 5,2007
5517,b350165,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5518,b698530,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5519,b531874,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5520,b298132,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5521,b469258,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5522,b238976,a14309,Just,Mark Ronson feat. Phantom Planet,2007,Just,Mark Ronson-Phantom Planet,2006
5523,b818524,a14311,Stop Me,Monday,0,Stop Me,Mark Ronson-Daniel Merriweather,2007
5524,b570776,a14311,Stop Me,Mark Ronson featuring Daniel Merriweather,2007,Stop Me,Mark Ronson-Daniel Merriweather,2007
5525,b189932,a14311,Stop Me,Mark Ronson featuring Daniel Merriweather,2007,Stop Me,Mark Ronson-Daniel Merriweather,2007
5526,b608972,a14311,Stop Me,Mark Ronson featuring Daniel Merriweather,2007,Stop Me,Mark Ronson-Daniel Merriweather,2007
5527,b336841,a14311,Stop Me,Mr. Lucci,0,Stop Me,Mark Ronson-Daniel Merriweather,2007
5528,b644644,a14312,Oh My God,MU330,2002,Oh My God,Mark Ronson-Lily Allen,2007
5529,b285838,a14312,Oh My God,Mock Orange,2004,Oh My God,Mark Ronson-Lily Allen,2007
5530,b426837,a14312,Oh My God,Mark Ronson featuring Lily Allen,0,Oh My God,Mark Ronson-Lily Allen,2007
5531,b798872,a14313,One Step Beyond,Madness,1979,One Step Beyond…,Madness,1979
5532,b166864,a14313,One Step Beyond,Madness,1979,One Step Beyond…,Madness,1979
5533,b583503,a14314,My Girl,Michael Jackson,1972,My Girl,Madness,1979
5534,b485297,a14314,My Girl,Michael Jackson,1972,My Girl,Madness,1979
5535,b590494,a14315,Night Boat To Cairo,Madness,1979,Night Boat to Cairo,Madness,1979
5536,b247899,a14316,Baggy Trousers,Madness,1980,Baggy Trousers,Madness,1980
5537,b311670,a14317,Embarrassment,Madness,1980,Embarrassment,Madness,1980
5538,b355096,a14326,Let The Bass Kick In Miami Bitch,Chuckie & LMFAO,2009,Let the Bass Kick in Miami Bitch,Chuckie-LMFAO,2009
5539,b134541,a14326,Let The Bass Kick In Miami Bitch,Chuckie,2009,Let the Bass Kick in Miami Bitch,Chuckie-LMFAO,2009
5540,b102232,a14326,Let The Bass Kick In Miami Bitch,Chuckie,2009,Let the Bass Kick in Miami Bitch,Chuckie-LMFAO,2009
5541,b541430,a14327,Getting Over You,Deana Carter,2005,Gettin' Over You,David Guetta-Chris Willis-Fergie-LMFAO,2010
5542,b724062,a14334,Hello,Lara,0,Hello,Lionel Richie,1983
5543,b524071,a14334,Hello,LL Cool J / Amil,2000,Hello,Lionel Richie,1983
5544,b517633,a14334,Hello,LL Cool J / Amil,2000,Hello,Lionel Richie,1983
5545,b731619,a14334,Hello,Lee Michaels,1968,Hello,Lionel Richie,1983
5546,b548378,a14334,Hello,Lionel Richie,1983,Hello,Lionel Richie,1983
5547,b364199,a14334,Hello,Lyrics Born,2003,Hello,Lionel Richie,1983
5548,b338859,a14334,Hello,Lionel Richie,1983,Hello,Lionel Richie,1983
5549,b300977,a14334,Hello,Lionel Richie,1983,Hello,Lionel Richie,1983
5550,b126911,a14334,Hello,Lionel Richie,1983,Hello,Lionel Richie,1983
5551,b811099,a14338,Something About You,Level 42,1985,Something About You,Level 42,1985
5552,b715667,a14338,Something About You,Level 42,1985,Something About You,Level 42,1985
5553,b364613,a14338,Something About You,Level 42,1985,Something About You,Level 42,1985
5554,b210844,a14338,Something About You,Lucie Silvas,2006,Something About You,Level 42,1985
5555,b699473,a14339,Children Say,Level 42,1987,Children Say,Level 42,1987
5556,b566178,a14340,It's Over,Lifesavas,2003,It's Over,Level 42,1987
5557,b622450,a14340,It's Over,Lanae' Hale,0,It's Over,Level 42,1987
5558,b631570,a14341,Lessons In Love,Level 42,1986,Lessons in Love,Level 42,1987
5559,b494983,a14342,To Be With You Again,Level 42,1987,To Be With You Again,Level 42,1987
5560,b259284,a14342,To Be With You Again,Level 42,1987,To Be With You Again,Level 42,1987
5561,b89586,a14345,First We Take Manhattan,Leonard Cohen,1988,First We Take Manhattan,Leonard Cohen,1988
5562,b537702,a14345,First We Take Manhattan,Leonard Cohen,1988,First We Take Manhattan,Leonard Cohen,1988
5563,b516679,a14351,Poker Face,Lady GaGa,2008,Poker Face,Lady Gaga,2008
5564,b508875,a14351,Poker Face,Lady GaGa,2008,Poker Face,Lady Gaga,2008
5565,b550130,a14351,Poker Face,Lady GaGa,2008,Poker Face,Lady Gaga,2008
5566,b462912,a14354,LoveGame,Lady GaGa,2008,LoveGame,Lady Gaga,2009
5567,b70069,a14354,LoveGame,Lady GaGa,2008,LoveGame,Lady Gaga,2009
5568,b825044,a14354,LoveGame,Lady GaGa,2008,LoveGame,Lady Gaga,2009
5569,b473865,a14354,LoveGame,Lady GaGa,2008,LoveGame,Lady Gaga,2009
5570,b187261,a14355,Paparazzi,Lady GaGa,2008,Paparazzi,Lady Gaga,2009
5571,b372218,a14355,Paparazzi,Lady GaGa,2008,Paparazzi,Lady Gaga,2009
5572,b763257,a14362,Miss Independent,Kelly Clarkson,2003,Miss Independent,Kelly Clarkson,2003
5573,b399370,a14362,Miss Independent,Kelly Clarkson,2003,Miss Independent,Kelly Clarkson,2003
5574,b208523,a14364,Low,Kelly Clarkson,2003,Low,Kelly Clarkson,2003
5575,b763257,a14365,Miss Independent,Kelly Clarkson,2003,Miss Independent,Kelly Clarkson,2003
5576,b399370,a14365,Miss Independent,Kelly Clarkson,2003,Miss Independent,Kelly Clarkson,2003
5577,b12802,a14368,Pumpkin Soup,Kate Nash,2007,Pumpkin Soup,Kate Nash,2007
5578,b153448,a14368,Pumpkin Soup,Kate Nash,2007,Pumpkin Soup,Kate Nash,2007
5579,b380001,a14370,Do-Wah-Doo,Kate Nash,2010,Do-Wah-Doo,Kate Nash,2010
5580,b693584,a14373,Love Light In Flight,Stevie Wonder,1984,Love Light In Flight,Stevie Wonder,1984
5581,b704490,a14373,Love Light In Flight,Stevie Wonder,1984,Love Light In Flight,Stevie Wonder,1984
5582,b458011,a14375,Go Home,Stevie Wonder,1985,Go Home,Stevie Wonder,1985
5583,b598924,a14375,Go Home,Stevie Wonder,1985,Go Home,Stevie Wonder,1985
5584,b82903,a14376,Part-Time Lover,Stevie Wonder,1985,Part-Time Lover,Stevie Wonder,1985
5585,b140789,a14376,Part-Time Lover,Stevie Wonder,1985,Part-Time Lover,Stevie Wonder,1985
5586,b710687,a14376,Part-Time Lover,Stevie Wonder,1985,Part-Time Lover,Stevie Wonder,1985
5587,b726054,a14377,Get It,Saigon,2007,Get It,Stevie Wonder,1987
5588,b722711,a14381,The Man With The Child In His Eyes,Kate Bush,1978,The Man With the Child in His Eyes,Kate Bush,1978
5589,b109779,a14381,The Man With The Child In His Eyes,Kate Bush,1978,The Man With the Child in His Eyes,Kate Bush,1978
5590,b331020,a14382,Hammer Horror,Kate Bush,1978,Hammer Horror,Kate Bush,1978
5591,b492089,a14383,Wow,Kate Bush,1978,Wow,Kate Bush,1979
5592,b675907,a14383,Wow,Kohfie Konnect,0,Wow,Kate Bush,1979
5593,b645970,a14384,Breathing,KB,0,Breathing,Kate Bush,1980
5594,b745888,a14387,Rock Your Body,Justin Timberlake,2002,Rock Your Body,Justin Timberlake,2002
5595,b364100,a14387,Rock Your Body,Justin Timberlake,2002,Rock Your Body,Justin Timberlake,2002
5596,b84064,a14388,Work It,Nelly / Justin Timberlake,0,Work It,Nelly-Justin Timberlake,2003
5597,b416110,a14388,Work It,Nelly / Justin Timberlake,0,Work It,Nelly-Justin Timberlake,2003
5598,b234401,a14388,Work It,Nelly / Justin Timberlake,0,Work It,Nelly-Justin Timberlake,2003
5599,b769176,a14390,I'm Lovin' It,Justin Timberlake,2003,I'm Lovin' It,Justin Timberlake,2004
5600,b65643,a14391,Signs,Sugar Aloes,0,Signs,Snoop Dogg-Justin Timberlake-Charlie Wilson,2005
5601,b245185,a14391,Signs,Sound Selektaz Feat. Daniel,0,Signs,Snoop Dogg-Justin Timberlake-Charlie Wilson,2005
5602,b507444,a14394,Big Boy,Sparks,1976,Big Boy,Sparks,1976
5603,b707763,a14395,I Like Girls,Sparks,1976,I Like Girls,Sparks,1976
5604,b712579,a14404,Trouble,Aphrodesia,2005,Trouble,Amanda Lear,1975
5605,b498137,a14404,Trouble,Alannah Myles,2007,Trouble,Amanda Lear,1975
5606,b9093,a14406,Bite My Lip,Shania Twain,1999,Bite My Lip,Shania Twain,2011
5607,b593176,a14406,Bite My Lip,Shania Twain,1999,Bite My Lip,Shania Twain,2011
5608,b718115,a14409,Don't Bother,Shakira,2005,Don't Bother,Shakira,2005
5609,b250318,a14412,Beautiful Liar,Beyonce & Shakira,0,Beautiful Liar,Beyoncé-Shakira,2007
5610,b256158,a14412,Beautiful Liar,Beyonce & Shakira,0,Beautiful Liar,Beyoncé-Shakira,2007
5611,b388498,a14412,Beautiful Liar,Beyonc\xc3\xa9 and  Shakira;Beyonce & Shakira,0,Beautiful Liar,Beyoncé-Shakira,2007
5612,b102182,a14413,Adia,Sarah McLachlan,1997,Adia,Sarah McLachlan,1998
5613,b489916,a14413,Adia,Sarah McLachlan,1997,Adia,Sarah McLachlan,1998
5614,b410674,a14414,Angel,Shione Yukawa,0,Angel,Sarah McLachlan,1999
5615,b178267,a14414,Angel,Sarah McLachlan,1997,Angel,Sarah McLachlan,1999
5616,b255278,a14414,Angel,Sister Vanilla,2007,Angel,Sarah McLachlan,1999
5617,b610748,a14414,Angel,Slim Cessna's Auto Club,2010,Angel,Sarah McLachlan,1999
5618,b592336,a14414,Angel,Shaggy / Rayvon / Brian & Tony Gold,2001,Angel,Sarah McLachlan,1999
5619,b569843,a14414,Angel,Sewergrooves,0,Angel,Sarah McLachlan,1999
5620,b240297,a14414,Angel,Sarah McLachlan,1997,Angel,Sarah McLachlan,1999
5621,b686937,a14414,Angel,Saybia,2007,Angel,Sarah McLachlan,1999
5622,b267065,a14414,Angel,Saint Etienne,1997,Angel,Sarah McLachlan,1999
5623,b112536,a14414,Angel,Slick Shoes,2000,Angel,Sarah McLachlan,1999
5624,b252777,a14415,Fallen,Shattered Realm,2005,Fallen,Sarah McLachlan,2004
5625,b704456,a14415,Fallen,Sarah McLachlan,2003,Fallen,Sarah McLachlan,2004
5626,b351686,a14415,Fallen,Springbok Nude Girls,2007,Fallen,Sarah McLachlan,2004
5627,b15769,a14415,Fallen,Silver Sun,2007,Fallen,Sarah McLachlan,2004
5628,b399853,a14415,Fallen,Sarah McLachlan,2003,Fallen,Sarah McLachlan,2004
5629,b587308,a14415,Fallen,Sarah McLachlan,2003,Fallen,Sarah McLachlan,2004
5630,b125480,a14415,Fallen,Staylefish,0,Fallen,Sarah McLachlan,2004
5631,b563,a14415,Fallen,Sarah McLachlan,2003,Fallen,Sarah McLachlan,2004
5632,b623464,a14415,Fallen,Symphorce,2004,Fallen,Sarah McLachlan,2004
5633,b595774,a14416,Stupid,Swinging Steaks,0,Stupid,Sarah McLachlan,2004
5634,b140816,a14416,Stupid,Stockholm Monsters,2002,Stupid,Sarah McLachlan,2004
5635,b428555,a14416,Stupid,Sarah McLachlan,2003,Stupid,Sarah McLachlan,2004
5636,b90852,a14416,Stupid,Sarah McLachlan,2003,Stupid,Sarah McLachlan,2004
5637,b771851,a14418,One Dream,Sarah McLachlan,2009,One Dream,Sarah McLachlan,2009
5638,b363046,a14419,The Best Side Of Life,Sarah Connor,2006,The Best Side of Life,Sarah Connor,2007
5639,b84944,a14421,Music Is The Key,Sarah Connor / Naturally 7,2004,Music Is the Key,Sarah Connor-Naturally 7,—
5640,b317358,a14434,Ms. Jackson,OutKast,2000,Ms. Jackson,OutKast,2001
5641,b554182,a14434,Ms. Jackson,OutKast,2000,Ms. Jackson,OutKast,2001
5642,b478491,a14435,Good Life,OneRepublic,2009,Good Life,OneRepublic,2010
5643,b150524,a14445,Your Song,Orthodox Celts,2007,Your Song,One Direction,2010
5644,b738448,a14453,Regrets,Myl\xc3\xa8ne Farmer,1991,Regrets,Mylène Farmer-Jean-Louis Murat,1991
5645,b479,a14453,Regrets,Myl\xc3\xa8ne Farmer / Jean-Louis Murat,1991,Regrets,Mylène Farmer-Jean-Louis Murat,1991
